FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Tokelo,Rantie,FWD,BOU,4500000,0,0,0,0,0,0,12547,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1536,0,3,0,0,0,11,0,0,0,Arsenal,Liverpool,Burnley,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus,Rashford,FWD,MUN,6800000,2,27,3,4.41176470588235E-07,3.97058823529412E-06,0,341312,1,10,0,0,0,3,0,4,29238,-2,0,27,2,0.2,0,1.3,0,0,2,0,0,6.8,376888,0,237,0,0,664,8304,0,0,131,West Ham,Everton,Tottenham,Crystal Palace,West Brom,3.6,2.4,3.1,3.5,2.9,3.5,2.7,2.9,3.6,3.1,4,2.5,3.1,3.2,3.3,2.6,2.9,3,3.4,2.9,2.7,2.5,3.3,2.7,2.4,3.4
Adam,Reach,MID,MID,4400000,0,0,0,0,0,0,2136,0,0,0,0,0,0,0,0,23,-1,0,0,1,0,0,0,0,0,0,0,0,0,461,0,0,0,0,0,1,0,0,0,Leicester,Hull City,Southampton,Liverpool,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Redmond,MID,SOU,6000000,3,49,4.1,6.83333333333333E-07,8.16666666666667E-06,0,404992,1,12,0,0,0,3,0,8.2,16513,0,0,49,0,0.4,0,2.3,7,0,4,0,0,7.9,427629,0,379,0,0,1063,12810,0,0,167,Everton,Crystal Palace,Middlesbrough,Stoke,Bournemouth,4.8,3.8,4.6,3.9,3.1,4,4,3.2,3.4,5.8,4.3,4.2,4.7,3,3.8,4.7,3,4.9,3.9,3.6,3.4,2.7,4.2,2.1,4.7,4.1
Harrison,Reed,MID,SOU,4300000,1,1,0.0277777777777778,6.45994832041344E-09,2.32558139534884E-07,0,1814,0,0,0,0,0,0,0,0.2,98,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.1,1345,0,1,0,0,13,82,0,0,3,Everton,Crystal Palace,Middlesbrough,Stoke,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winston,Reid,DEF,WHU,5000000,5,41,4.1,8.2E-07,8.2E-06,0,76948,4,17,0,0,0,1,0,8.2,6301,0,0,41,0,0.3,0,1.7,8,0,3,0,3,2,65263,0,294,0,1,887,893,0,1,230,Man Utd,Arsenal,Liverpool,Burnley,Hull City,0,5.6,4.7,5.7,5.2,4.7,2.7,4.3,5.5,4.5,4.4,4.6,5.2,4.1,4.7,4.5,4.9,4.7,5.3,5,3.4,5.4,5.2,5.3,6.1,3.4
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,8,0,0,0,Bournemouth,West Ham,Stoke,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loic,Remy,FWD,CRY,6300000,0,0,0,0,0,0,21279,0,0,0,0,0,0,0,0,119,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,14641,0,62,0,0,0,31,0,0,0,Swansea,Southampton,Hull City,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Rhodes,FWD,MID,5400000,0,5,0.138888888888889,2.57201646090535E-08,9.25925925925926E-07,0,36214,0,1,0,0,0,0,0,0.9,255,-6,0,5,6,0.1,0,0.3,0,0,0,0,0,0.3,2634,0,0,0,0,107,59,0,0,14,Leicester,Hull City,Southampton,Liverpool,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andrew,Robertson,DEF,HUL,4300000,0,13,1.6,3.72093023255814E-07,3.02325581395349E-06,0,62065,2,17,0,0,0,0,0,3,1275,-2,1,13,2,0,0,0,1,0,1,0,0,0.9,48121,0,0,0,0,692,154,-1,0,115,West Brom,Middlesbrough,Crystal Palace,Tottenham,West Ham,1.1,1.2,1.2,1,1.8,0.9,1.2,1.2,1.6,0.8,0.8,2,1.9,1.4,0.8,1,0.8,2,1,0.9,1.5,1.2,1.2,1,1.4,1.2
Paul,Robinson,GLK,BUR,4000000,0,0,0,0,0,0,32193,0,0,0,0,0,0,0,0,783,0,0,0,0,0,0,0,0,0,0,0,0,2.4,10337,0,0,0,0,0,302,0,0,0,Man City,Stoke,Bournemouth,West Ham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Robles,GLK,EVE,4800000,0,7,0.194444444444444,4.05092592592593E-08,1.45833333333333E-06,0,3115,0,0,0,3,0,0,0,1.5,114,-2,0,7,2,0.5,0,2.3,0,0,1,0,0,0.1,1032,0,110,0,0,90,39,0,0,26,Southampton,Man Utd,Watford,Arsenal,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hal,Robson-Kanu,FWD,WBA,5000000,1,10,0.277777777777778,5.55555555555556E-08,2E-06,0,8183,0,1,0,0,0,0,0,2,964,0,0,10,0,0.2,0,1,0,0,0,0,1,0.2,14566,0,0,0,0,62,627,0,0,36,Hull City,Watford,Chelsea,Swansea,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jay,Rodriguez,MID,SOU,6300000,1,13,0.361111111111111,5.73192239858907E-08,2.06349206349206E-06,0,16029,0,3,0,0,0,1,0,2.1,81,-2,0,13,2,0.1,0,0.7,2,0,0,0,0,0.2,3719,0,56,0,0,119,37,0,0,31,Everton,Crystal Palace,Middlesbrough,Stoke,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jack,Rodwell,MID,SUN,4400000,0,17,2.1,4.77272727272727E-07,3.86363636363636E-06,0,70658,2,15,0,0,0,0,0,3.9,2655,-1,0,17,1,0.2,0,0.7,1,0,0,0,1,1,64741,0,112,0,0,639,19,0,0,89,Liverpool,Leicester,Swansea,Chelsea,Watford,1,2.4,1.5,1.3,1.7,1.3,1.1,1.1,1.5,1.2,1.4,1.2,1.6,1,1.1,1.6,2.1,1.2,1.3,1.7,1.5,1,1.9,1.3,1.6,1
Marcos,Rojo,DEF,MUN,5200000,3,11,0.305555555555556,5.87606837606838E-08,2.11538461538462E-06,0,14479,0,4,0,0,0,0,0,2.1,367,-3,0,11,3,0.7,0,3.7,1,0,1,0,0,0.4,4861,0,192,0,0,309,1352,0,0,72,West Ham,Everton,Tottenham,Crystal Palace,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Sergio,Romero,GLK,MUN,4800000,0,0,0,0,0,0,2737,0,0,0,0,0,0,0,0,70,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,559,0,40,0,0,0,24,0,0,0,West Ham,Everton,Tottenham,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salomon,Rondon,FWD,WBA,6600000,9,50,4.2,6.36363636363636E-07,7.57575757575758E-06,0,236462,0,15,0,0,0,4,0,7.7,6144,1,-1,50,-1,0.7,0,4.3,5,0,3,0,2,5.9,359240,0,354,0,0,1002,58066,1,0,131,Hull City,Watford,Chelsea,Swansea,Man Utd,5.7,4.9,3.7,5.2,4.6,4.7,4.5,5.5,4.2,5.5,4.9,5,5,5.2,5.4,4.1,4.2,4.3,4.4,4.9,5.6,5.2,5.9,4.3,4.3,5.6
Wayne,Rooney,FWD,MUN,8600000,0,32,0.888888888888889,1.03359173126615E-07,3.72093023255814E-06,0,227253,4,9,0,0,0,1,0,3.7,3271,-4,0,32,4,0.4,0,3.7,3,0,2,0,4,2.7,113232,0,509,0,0,626,6788,0,0,130,West Ham,Everton,Tottenham,Crystal Palace,West Brom,0.6,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.5
Danny,Rose,DEF,TOT,5900000,0,34,4.3,7.28813559322034E-07,5.76271186440678E-06,0,221619,5,6,0,0,0,1,0,5.8,25661,-1,0,34,1,0.2,0,1,3,0,3,0,1,5.3,124163,0,346,0,1,720,954,0,0,153,Chelsea,Swansea,Man Utd,Hull City,Burnley,0,5.3,3.6,5.5,6.1,5,4.5,5,5.5,4,3.7,5,5,5.9,5.7,5.5,6,3.7,5.1,5.6,6.4,3,5.8,5.1,4.6,5.1
Jack,Rose,GLK,WBA,4000000,0,0,0,0,0,0,2121,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0.2,6851,0,0,0,0,0,201,0,0,0,Hull City,Watford,Chelsea,Swansea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne,Routledge,MID,SWA,4700000,2,25,2.5,5.31914893617021E-07,5.31914893617021E-06,0,22243,0,15,0,0,0,1,0,5.3,688,-3,0,25,3,0.8,0,3.7,1,0,2,0,0,0.3,12233,0,269,0,0,713,935,0,0,92,Crystal Palace,Tottenham,Sunderland,West Brom,Middlesbrough,1.5,1.5,2.6,1.9,2.5,1.7,2.1,2,1.2,1.2,1.8,1.5,2.7,1.4,2.5,2,1.6,1.9,1.6,1.6,1.9,1.7,2.1,2.1,2.5,1.6
Bacary,Sagna,DEF,MCI,5300000,2,16,0.444444444444444,8.38574423480084E-08,3.0188679245283E-06,0,216573,1,4,0,0,0,0,0,3,612,-2,0,16,2,0.1,0,0.7,0,0,1,0,1,2,24688,0,386,0,0,437,661,0,0,92,Burnley,Chelsea,Leicester,Watford,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Diafra,Sakho,FWD,WHU,5800000,2,2,0.0555555555555556,9.57854406130268E-09,3.44827586206897E-07,0,4646,0,1,0,0,0,0,0,0.3,98,-2,0,2,2,0.1,0,0.7,0,0,0,0,0,0.1,2066,0,286,0,0,60,618,0,0,1,Man Utd,Arsenal,Liverpool,Burnley,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mamadou,Sakho,DEF,LIV,4700000,0,0,0,0,0,0,3105,0,0,0,0,0,0,0,0,53,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,548,0,273,0,0,0,80,0,0,0,Sunderland,Bournemouth,West Ham,Middlesbrough,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakary,Sako,MID,CRY,5300000,1,1,0.0277777777777778,5.24109014675052E-09,1.88679245283019E-07,0,701,0,0,0,0,0,0,0,0.2,20,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0,278,0,220,0,0,5,23,0,0,6,Swansea,Southampton,Hull City,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Sanchez,MID,ARS,11300000,1,73,6.1,5.39823008849557E-07,6.46017699115044E-06,0,464923,2,11,0,0,0,6,0,6.5,30921,3,0,73,-3,0.5,1,5.3,8,0,4,0,4,21.9,934373,0,690,0,3,998,20825,0,0,224,Bournemouth,West Ham,Stoke,Everton,Man City,7.8,6.5,6.7,6.6,6.2,6.6,6.4,6.5,8.2,8.5,7.5,5.8,6.8,7.1,4.7,9,7.2,5.6,6.9,7.5,8.7,8.3,6.3,7.5,7.6,7.7
Leroy,Sane,MID,MCI,7600000,0,12,0.333333333333333,4.3859649122807E-08,1.57894736842105E-06,0,26780,0,2,0,0,0,0,0,1.6,428,-4,0,12,4,0,0,0,2,0,0,0,1,0.2,6109,0,0,0,0,213,40,0,0,52,Burnley,Chelsea,Leicester,Watford,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Yaya,Sanogo,FWD,ARS,4700000,0,0,0,0,0,0,7317,0,0,0,0,0,0,0,0,204,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,2867,0,0,0,0,0,96,0,0,0,Bournemouth,West Ham,Stoke,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,DEF,LEI,4900000,1,4,0.111111111111111,2.26757369614512E-08,8.16326530612245E-07,0,13544,0,2,0,0,0,0,0,0.8,140,-1,0,4,1,0.1,0,0.7,0,0,0,0,0,0.2,1157,0,236,0,0,141,54,0,0,23,Middlesbrough,Sunderland,Man City,Bournemouth,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Kasper,Schmeichel,GLK,LEI,4900000,0,30,3.8,7.75510204081633E-07,6.12244897959184E-06,0,331681,0,11,0,35,0,0,0,6.1,14353,-1,1,30,1,0.2,0,1,3,0,2,0,0,6.6,69441,0,475,0,0,686,63,-1,0,164,Middlesbrough,Sunderland,Man City,Bournemouth,Stoke,0,2.5,4.2,3.5,4.3,5.1,5.7,3.5,4.5,3.6,2.6,4.1,3.7,5.7,4.9,4.5,4,5.5,4.5,2.6,4.1,5,3.5,5,2.8,5.7
Morgan,Schneiderlin,MID,MUN,4600000,1,3,0.0833333333333333,1.81159420289855E-08,6.52173913043478E-07,0,10309,0,1,0,0,0,0,0,0.7,106,-4,0,3,4,0.2,0,0.7,0,0,0,0,0,0.2,1410,0,317,0,0,14,56,0,0,9,West Ham,Everton,Tottenham,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bastian,Schweinsteiger,MID,MUN,5100000,0,0,0,0,0,0,5735,0,0,0,0,0,0,0,0,81,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,697,0,200,0,0,0,14,0,0,0,West Ham,Everton,Tottenham,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xherdan,Shaqiri,MID,STK,6300000,2,35,5,7.93650793650794E-07,5.55555555555556E-06,0,372772,1,4,0,0,0,3,0,5.6,7458,-2,0,35,2,0.2,0,1,5,0,3,0,0,4.3,196059,0,302,0,1,561,5434,0,0,103,Watford,Burnley,Arsenal,Southampton,Leicester,5.5,6.7,4.5,5.4,7.2,3.3,4.1,5.8,6.4,5.8,6,5.3,4.9,4.5,5.7,4.4,4.6,5.7,5,4.1,5.2,6.1,5.3,4.7,3.8,5.2
Luke,Shaw,DEF,MUN,5400000,0,28,4,7.40740740740741E-07,5.18518518518519E-06,0,678758,0,5,0,0,0,0,0,5.2,31570,-1,0,28,1,0.4,0,2,2,0,3,0,1,11.1,365962,0,92,0,1,525,898,0,0,132,West Ham,Everton,Tottenham,Crystal Palace,West Brom,5.8,3.6,4.9,5.1,4.6,4.4,4.3,4.9,5.9,5.3,4.8,2.8,4.9,3.8,6,4.7,4.6,4.8,5,3.5,4.4,3.5,4.6,5.4,4,5.1
Ryan,Shawcross,DEF,STK,4900000,2,31,2.6,5.30612244897959E-07,6.3265306122449E-06,0,42187,3,19,0,0,0,0,0,6.3,3714,-1,0,31,1,0.4,0,2,2,0,2,0,2,2.6,58112,0,176,0,1,1080,1978,0,0,185,Watford,Burnley,Arsenal,Southampton,Leicester,2.3,2.8,3.6,2.8,2.3,3.3,1.9,2.5,1.9,1.9,2.6,2.6,2.6,2.2,2.1,2.1,2.2,1.5,1.9,3.7,2.5,2.7,3.6,2.5,3.3,2.6
,Sheyi Ojo,MID,LIV,4700000,0,0,0,0,0,0,790,0,0,0,0,0,0,0,0,9,-3,0,0,3,0,0,0,0,0,0,0,0,0,80,0,81,0,0,0,1,0,0,0,Sunderland,Bournemouth,West Ham,Middlesbrough,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gylfi,Sigurdsson,MID,SWA,7200000,9,52,4.3,5.97222222222222E-07,7.22222222222222E-06,0,213276,1,22,0,0,0,3,0,7.2,1958,-3,0,52,3,0.9,0,6.3,6,0,1,0,3,4,78948,0,586,0,0,987,34762,0,0,189,Crystal Palace,Tottenham,Sunderland,West Brom,Middlesbrough,3.7,3.7,5.6,4.3,5.4,4.1,4.8,4.5,2.8,2.6,4.2,3.6,5.8,3.3,5.4,4.7,3.8,4.5,3.9,3.8,4.5,4,4.7,4.7,5.4,3.9
David,Silva,MID,MCI,8700000,1,30,2.7,3.10344827586207E-07,3.44827586206897E-06,0,186711,1,9,0,0,0,0,0,3.4,3015,-3,0,30,3,0.2,0,2,2,0,2,0,2,2.2,48429,0,351,0,0,889,727,0,0,181,Burnley,Chelsea,Leicester,Watford,Arsenal,1.8,1.8,2.2,2.4,1.4,2.2,1.4,2.9,1.7,2,1.7,2.2,1.7,2.4,2.7,2.1,1.5,1.6,1.4,2.1,1.9,2,2.7,1.9,3.2,2.1
Danny,Simpson,DEF,LEI,4900000,1,24,2.2,4.48979591836735E-07,4.89795918367347E-06,0,58485,4,15,0,0,0,0,0,4.9,1668,-1,0,24,1,0.2,0,1,1,0,3,0,0,1.6,17384,0,390,0,0,925,904,0,0,157,Middlesbrough,Sunderland,Man City,Bournemouth,Stoke,2,1.1,1.9,1.4,1.9,2.4,3.3,1.5,2,1.5,1.1,1.8,1.6,3.3,2.3,2.5,2.3,2.7,2,1.1,1.8,2.3,1.5,2.3,1.1,3
Jerome,Sinclair,FWD,WAT,4800000,0,0,0,0,0,0,13414,0,0,0,0,0,0,0,0,301,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,4663,0,0,0,0,0,190,0,0,0,Stoke,West Brom,Everton,Man City,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,6700000,0,12,0.333333333333333,4.97512437810945E-08,1.7910447761194E-06,0,10322,1,1,0,0,0,0,0,1.8,259,-3,0,12,3,0,0,0,0,0,3,0,0,0.1,10165,0,0,0,0,326,69,0,0,26,Chelsea,Swansea,Man Utd,Hull City,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Islam,Slimani,FWD,LEI,8300000,0,30,0.833333333333333,1.00401606425703E-07,3.6144578313253E-06,0,104086,0,7,0,0,0,3,0,3.6,8476,-2,0,30,2,0.3,0,2.3,4,0,3,0,1,0.9,120422,0,0,0,1,445,372,0,0,104,Middlesbrough,Sunderland,Man City,Bournemouth,Stoke,0,0.4,0.5,0.4,0.4,0.5,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.7,0.4,0.4,0.5,0.6,0.4,0.4,0.5,0.4,0.5,0.4,0.5
Chris,Smalling,DEF,MUN,5800000,0,19,0.527777777777778,9.09961685823755E-08,3.27586206896552E-06,0,43584,0,9,0,0,0,1,0,3.3,1940,-2,0,19,2,0,0,0,0,0,1,0,0,1.1,15694,0,381,0,0,453,40,0,0,105,West Ham,Everton,Tottenham,Crystal Palace,West Brom,0,0,0,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Adam,Smith,DEF,BOU,4800000,0,41,3.7,7.70833333333333E-07,8.54166666666667E-06,0,213239,5,16,0,0,0,1,0,8.5,11825,3,0,41,-3,0.2,0,1,3,0,3,0,3,11,532816,0,297,0,1,990,4649,0,0,246,Arsenal,Liverpool,Burnley,Leicester,Southampton,4.5,5.6,2.6,4.5,5.1,2.6,3.7,5.2,3.7,4.8,5,2.6,4,3.5,2.5,5.6,4.5,3.6,3.9,4.3,3,4.3,2.5,5.3,5.2,2
Bradley,Smith,DEF,BOU,4000000,0,0,0,0,0,0,114950,0,0,0,0,0,0,0,0,2209,0,0,0,0,0,0,0,0,0,0,0,0,3.2,59699,0,35,0,0,0,1027,0,0,0,Arsenal,Liverpool,Burnley,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert,Snodgrass,MID,HUL,5600000,2,54,4.9,8.75E-07,9.64285714285714E-06,0,360649,1,24,0,0,0,4,0,9.6,7101,1,-1,54,-1,0.9,0,5.3,9,0,2,0,1,5.1,474822,0,0,0,1,922,33328,1,0,190,West Brom,Middlesbrough,Crystal Palace,Tottenham,West Ham,4.9,6.4,4.7,4.4,4.5,4.1,5.8,5.1,5.9,4,5.6,4,4.4,6.5,5.6,5.2,4.6,5.1,5.6,4.3,5.5,5.6,5,6.8,5.3,4.9
Ramadan,Sobhi,MID,STK,4900000,0,10,0.277777777777778,5.66893424036281E-08,2.04081632653061E-06,0,31104,0,2,0,0,0,0,0,2,1451,-6,0,10,6,0.6,0,2.7,0,0,1,0,1,0.5,10129,0,0,0,0,164,232,0,0,41,Watford,Burnley,Arsenal,Southampton,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dominic,Solanke,FWD,CHE,5000000,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,26,0,0,0,Tottenham,Man City,West Brom,Sunderland,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heung-Min,Son,MID,TOT,7200000,7,57,1.58333333333333,2.19907407407407E-07,7.91666666666667E-06,0,441068,1,4,0,0,0,4,0,7.8,31641,-3,1,57,3,0.5,0,3.3,6,0,4,0,4,5.8,633562,0,244,0,2,636,8609,-1,0,171,Chelsea,Swansea,Man Utd,Hull City,Burnley,0.8,1,0.8,0.9,1.4,0.8,0.8,0.8,0.9,0.8,1,1.1,0.8,0.9,1.2,0.8,1,0.8,0.9,1.1,1.2,0.8,0.8,0.8,1.1,0.8
Pape,Souare,DEF,CRY,4200000,0,6,0.166666666666667,3.96825396825397E-08,1.42857142857143E-06,0,50405,0,3,0,0,0,0,0,1.4,354,-3,0,6,3,0,0,0,0,0,0,0,0,0.3,20107,0,354,0,0,270,17,0,0,37,Swansea,Southampton,Hull City,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Julian,Speroni,GLK,CRY,4400000,0,0,0,0,0,0,5207,0,0,0,0,0,0,0,0,122,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,780,0,13,0,0,0,30,0,0,0,Swansea,Southampton,Hull City,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raphael,Spiegel,GLK,WHU,4000000,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3135,0,0,0,0,0,393,0,0,0,Man Utd,Arsenal,Liverpool,Burnley,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior,Stanislas,MID,BOU,5500000,6,49,1.36111111111111,2.47474747474747E-07,8.90909090909091E-06,0,46897,1,9,0,0,0,3,0,8.9,3349,0,0,49,0,0.5,0,2.7,6,0,3,0,4,1.3,91626,0,217,0,1,587,6854,0,0,167,Arsenal,Liverpool,Burnley,Leicester,Southampton,0.7,0.7,0.7,1.4,0.8,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.7,0.9,0.7,0.8,1.2,0.7
Maarten,Stekelenburg,GLK,EVE,5100000,2,41,3.7,7.25490196078431E-07,8.03921568627451E-06,0,93361,2,14,0,24,0,0,0,8,7070,1,0,41,-1,0.2,0,1,3,0,2,0,0,4.3,185467,1,151,2,1,990,2520,0,0,181,Southampton,Man Utd,Watford,Arsenal,Liverpool,3.7,3.8,3.3,5.2,5.6,2,3.8,5.1,4,4.1,4.4,5.6,3.6,4.2,3.1,4.7,4.7,4,2.5,4.4,5.1,4.1,4.3,3.8,4.8,4.5
Jack,Stephens,DEF,SOU,4000000,0,0,0,0,0,0,6667,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6439,0,0,0,0,0,105,0,0,0,Everton,Crystal Palace,Middlesbrough,Stoke,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raheem,Sterling,MID,MCI,7900000,2,54,4.9,6.20253164556962E-07,6.83544303797468E-06,0,829751,3,10,0,0,0,4,0,6.8,66244,-1,1,54,1,0.2,0,1.7,5,0,2,0,3,13.6,1212300,0,400,0,2,941,8480,-1,0,175,Burnley,Chelsea,Leicester,Watford,Arsenal,4.7,4.6,5.4,5.8,3.8,5.4,3.1,6.7,4.5,5,4.4,5.4,4.4,5.8,6.2,5.2,4.1,4.3,3.9,5.2,4.9,5,6.2,4.9,7.1,5.2
