FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Philipp,Wollscheid,DEF,STK,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,40787,1,5,0,0,0,0,0,0.2,608,0,0,1,0,0,0,0,0,0,0,0,0,0.3,722,0,330,0,0,180,1,0,0,23,Swansea,West Ham,Bournemouth,Watford,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Wynter,DEF,CRY,4000000,0,0,0,0,0,0,1497,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5211,0,0,0,0,0,366,0,0,0,Liverpool,Burnley,Man City,Swansea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Granit,Xhaka,MID,ARS,5200000,0,14,0.518518518518518,9.97150997150997E-08,2.69230769230769E-06,0,202844,1,4,0,0,0,1,0,2.6,12227,-3,1,14,3,0.1,0,0.7,0,0,2,0,0,3.2,58910,0,0,0,0,408,396,-1,1,81,Sunderland,Tottenham,Man Utd,Bournemouth,West Ham,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Claudio,Yacob,MID,WBA,4400000,0,14,1.6,3.63636363636364E-07,3.18181818181818E-06,0,6344,5,10,0,0,0,0,0,3.2,738,-1,0,14,1,0.2,0,1,0,0,2,0,0,0.2,3890,0,286,0,0,743,28,0,0,89,Man City,Leicester,Burnley,Hull City,Watford,0,0.8,1.4,1.1,0.9,0.8,0.9,1.2,0.8,0.8,0.8,0.8,1.4,1.3,0.9,0.8,1.3,0.8,0.8,0.8,0.9,1,1,0.8,0.8,1.7,0.8,0.9,1.1
,Yaya Toure,MID,MCI,7600000,0,0,0,0,0,0,54969,0,0,0,0,0,0,0,0,367,-4,0,0,4,0,0,0,0,0,0,0,0,0.6,1287,0,525,0,0,0,42,0,0,0,West Brom,Middlesbrough,Crystal Palace,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndre,Yedlin,DEF,TOT,4400000,0,0,0,0,0,0,12970,0,0,0,0,0,0,0,0,179,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,358,0,227,0,0,0,2,0,0,0,Leicester,Arsenal,West Ham,Chelsea,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maya,Yoshida,DEF,SOU,4300000,0,2,0.0740740740740741,1.72265288544358E-08,4.65116279069767E-07,0,9176,0,1,0,0,0,0,0,0.5,395,-2,0,2,2,0,0,0,0,0,0,0,0,0.3,2309,0,152,0,0,90,64,0,0,17,Chelsea,Hull City,Liverpool,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashley,Young,MID,MUN,5200000,0,4,0.148148148148148,2.84900284900285E-08,7.69230769230769E-07,0,2391,1,2,0,0,0,0,0,0.8,103,-3,0,4,3,0.1,0,0.7,0,0,1,0,0,0.1,626,0,178,0,0,147,76,0,0,15,Burnley,Swansea,Arsenal,West Ham,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Pablo,Zabaleta,DEF,MCI,4700000,0,6,0.222222222222222,4.72813238770686E-08,1.27659574468085E-06,0,50514,1,4,0,0,0,0,0,1.3,4597,-3,1,6,3,0.1,0,0.3,0,0,0,0,0,1.2,19596,0,152,0,0,284,79,-1,0,42,West Brom,Middlesbrough,Crystal Palace,Burnley,Chelsea,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wilfried,Zaha,MID,CRY,5300000,6,27,3.4,6.41509433962264E-07,5.09433962264151E-06,0,95297,3,9,0,0,0,1,0,5.1,4603,-2,0,27,2,0.6,0,3.3,4,0,0,0,2,2.1,91873,0,353,0,0,655,3579,0,0,114,Liverpool,Burnley,Man City,Swansea,Southampton,2.2,2.7,2.5,3.7,3.1,3.7,3.5,2.8,3.5,2.4,3,2.7,3.1,2.3,4,3.1,3.4,3,2.8,3,2.2,2.6,1.8,4.6,1.8,4,2.3,2.5,3.3
Simone,Zaza,FWD,WHU,6500000,2,8,1.3,2E-07,1.23076923076923E-06,0,34620,2,11,0,0,0,0,0,1.2,3423,-5,0,8,5,0.3,0,1.7,0,0,2,0,0,0.3,41770,0,0,0,0,409,652,0,0,18,Everton,Stoke,Tottenham,Man Utd,Arsenal,0.6,0.8,0.6,0.6,0.6,0.8,1.2,1.1,0.9,0.6,0.8,0.9,0.8,1,0.6,0.9,0.7,0.9,0.6,1.2,1.4,0.6,0.9,0.9,0.9,0.7,0.8,1.1,0.6
Ron-Robert,Zieler,GLK,LEI,4400000,0,8,0.296296296296296,6.73400673400673E-08,1.81818181818182E-06,0,4642,0,5,0,5,0,0,0,1.8,271,-1,0,8,1,0,0,0,0,0,1,0,0,0.3,2457,0,0,0,0,214,35,0,0,43,Tottenham,West Brom,Watford,Middlesbrough,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Oleksandr,Zinchenko,MID,MCI,5300000,0,0,0,0,0,0,2230,0,0,0,0,0,0,0,0,13,-2,0,0,2,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,3,0,0,0,West Brom,Middlesbrough,Crystal Palace,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurt,Zouma,DEF,CHE,5400000,0,0,0,0,0,0,5626,0,0,0,0,0,0,0,0,150,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,791,0,185,0,0,0,76,0,0,0,Southampton,Everton,Middlesbrough,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan,Zuniga,DEF,WAT,4400000,6,23,0.851851851851852,1.93602693602694E-07,5.22727272727273E-06,0,40422,0,3,0,0,0,1,0,5.2,2707,-1,0,23,1,0.6,0,2.7,2,0,1,0,1,2.4,97645,0,0,0,1,244,5334,0,0,95,Hull City,Liverpool,Leicester,Stoke,West Brom,0.4,0.6,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.5,0.7,0.4,0.4,1.1,0.5,0.4,0.7,0.5,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.8,0.4,0.4,0.4
