FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Charlie,Daniels,DEF,BOU,5200000,11,88,4.9,9.42307692307692E-07,1.69230769230769E-05,0,187345,1,28,0,0,0,3,0,16.9,6741,2,-1,88,-2,1.3,0,6.8,12,0,6,0,3,10.3,430914,0,491,0,4,1620,94984,1,0,409,Hull City,Watford,Crystal Palace,Everton,Man City,5.6,6.8,7,4.4,6.6,5.2,4.1,7.3,6.5,5.4,5.4,6.5,4.7,6.8,4,7.2,7.2,3.5
Scott,Dann,DEF,CRY,5200000,0,39,2.6,5E-07,7.5E-06,0,242464,2,28,0,0,0,2,0,7.5,4391,-3,0,39,3,0.2,0,1,1,0,1,0,1,3.2,89169,0,480,0,1,1350,572,0,0,219,West Ham,Everton,Bournemouth,Sunderland,Stoke,3.2,2.4,2.4,2.4,2.8,2.5,2.4,2.8,2.5,2.1,2.7,3.1,2.2,2.6,2.8,2.3,2.8,1.8
Tendayi,Darikwa,DEF,BUR,4200000,0,0,0,0,0,0,1788,0,0,0,0,0,0,0,0,49,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,603,0,0,0,0,0,32,0,0,0,Southampton,Arsenal,Leicester,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,5000000,0,33,0.55,1.1E-07,6.6E-06,0,74246,2,4,0,0,0,0,0,6.6,2532,-5,0,33,5,0.5,0,2.5,3,0,4,0,0,0.8,32112,0,257,0,0,687,217,0,0,162,Liverpool,Stoke,Hull City,Leicester,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
,David Luiz,DEF,CHE,6200000,1,66,4.1,6.61290322580645E-07,1.06451612903226E-05,0,71444,3,11,0,0,0,0,0,10.6,8400,2,0,66,-2,0.7,0,4.5,1,0,10,0,0,4.1,189879,0,0,0,0,1440,6307,0,0,335,Leicester,Hull City,Liverpool,Arsenal,Burnley,2.9,5.6,4.7,5.9,3.1,4.9,4.9,5.2,4.9,5.3,5,4.3,3.4,6,3.6,5.2,4.3,5
Ben,Davies,DEF,TOT,4700000,0,12,0.2,4.25531914893617E-08,2.5531914893617E-06,0,12581,1,3,0,0,0,0,0,2.6,110,-3,0,12,3,0.1,0,0.3,0,0,1,0,0,0.2,6932,0,192,0,0,321,74,0,0,62,West Brom,Man City,Sunderland,Middlesbrough,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Curtis,Davies,DEF,HUL,4900000,1,34,1.7,3.46938775510204E-07,6.93877551020408E-06,0,94653,2,44,0,0,0,0,0,6.9,1861,-1,0,34,1,0.2,0,1.2,3,0,1,0,2,1.7,98508,1,0,0,1,1793,124,0,0,323,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0,0.9,0.8,1.7,1.5,1.5,0.8,1.3,0.9,2,1.4,1.1,1.3,1.4,1.3,1.3,1.3,1.5
Tom,Davies,MID,EVE,4300000,6,10,0.166666666666667,3.87596899224806E-08,2.32558139534884E-06,0,2146,1,0,0,0,0,0,0,2.3,370,-2,0,10,2,0.3,0,1.2,0,0,1,0,1,0.1,3819,0,0,0,0,181,1973,0,0,35,Man City,Crystal Palace,Stoke,Bournemouth,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Steven,Davis,MID,SOU,5100000,0,41,2.4,4.70588235294118E-07,8.03921568627451E-06,0,36555,2,16,0,0,0,0,0,7.9,386,-4,1,41,4,0.4,0,1.8,0,0,5,0,2,0.5,5204,0,535,0,0,1370,100,-1,0,243,Burnley,Leicester,Swansea,West Ham,Sunderland,1.4,2.7,1.6,1.9,1.9,1.5,1.7,1.9,1.2,2.2,1.8,1.4,1.6,1.2,2.1,1.2,1.6,2
Craig,Dawson,DEF,WBA,4800000,2,38,2,4.16666666666667E-07,7.91666666666667E-06,0,69208,7,23,0,0,0,0,0,7.9,1164,-2,0,38,2,0.2,0,1,1,0,3,0,0,1.3,16765,0,433,0,0,1693,334,0,0,223,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,1.3,1.7,1.4,2.1,2,2.2,1.9,1.2,2.2,1,1.3,2.3,2.2,1.4,1.6,1,1.7,1.4
Michael,Dawson,DEF,HUL,4400000,1,35,2.9,6.59090909090909E-07,7.95454545454546E-06,0,20212,2,24,0,0,0,3,0,8,2187,-1,0,35,1,0.5,0,2,4,0,0,0,0,0.9,50653,1,0,0,2,1080,2001,0,0,196,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0,2.3,2,3.7,3.2,3.4,1.7,2.9,2.2,4.1,3.1,2.5,3.1,3.2,3,3,3,3.4
Kevin,De Bruyne,MID,MCI,10600000,2,94,4.9,4.62264150943396E-07,8.86792452830189E-06,0,958008,2,19,0,0,0,2,0,8.9,25818,1,0,94,-1,0.3,1,3.7,17,0,3,0,11,8,964357,0,546,0,2,1482,4035,0,0,384,Everton,Tottenham,West Ham,Swansea,Bournemouth,4.7,5.1,4.3,5.6,4.4,5.4,5.9,5.6,4.3,3.7,3.8,5.8,4.5,5.6,5.3,5.2,6.9,5.5
David,de Gea,GLK,MUN,5400000,6,71,3.5,6.48148148148148E-07,1.31481481481481E-05,0,695626,1,19,0,43,0,0,0,13.1,18051,-1,0,71,1,0.8,0,4.5,2,0,7,0,0,34.8,309924,0,368,0,1,1800,15727,0,0,314,Liverpool,Stoke,Hull City,Leicester,Watford,4.7,4.2,4.3,2.4,4,3.5,4.6,4.1,3.6,4,3.8,2.8,3.8,2.6,3.7,4.4,3.3,4.1
Ritchie,de Laet,DEF,LEI,4400000,0,0,0,0,0,0,5795,0,0,0,0,0,0,0,0,27,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,243,0,129,0,0,0,4,0,0,0,Chelsea,Southampton,Burnley,Man Utd,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos,De Pena,MID,MID,4200000,0,0,0,0,0,0,10843,0,0,0,0,0,0,0,0,521,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,13065,0,0,0,0,0,971,0,0,0,Watford,West Ham,West Brom,Tottenham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marten,de Roon,MID,MID,4400000,3,44,2.6,5.90909090909091E-07,1E-05,0,37646,4,18,0,0,0,2,0,10,6361,-1,0,44,1,0.7,0,3.3,2,0,4,0,0,2,110919,0,0,0,1,1398,15386,0,0,199,Watford,West Ham,West Brom,Tottenham,Everton,2.1,2,2.2,1.3,2.4,1.8,1.7,3.3,2.1,1.9,1.8,3.1,1.6,1.5,1.8,1.3,2.3,1.3
Julien,de Sart,MID,MID,4300000,0,0,0,0,0,0,3017,0,0,0,0,0,0,0,0,73,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2377,0,0,0,0,0,25,0,0,0,Watford,West Ham,West Brom,Tottenham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathieu,Debuchy,DEF,ARS,4700000,0,1,0.0166666666666667,3.54609929078014E-09,2.12765957446809E-07,0,9890,0,0,0,0,0,0,0,0.2,119,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,1769,0,11,0,0,15,20,0,0,2,Swansea,Burnley,Watford,Chelsea,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troy,Deeney,FWD,WAT,6700000,2,66,3.3,4.92537313432836E-07,9.85074626865672E-06,0,453567,4,35,0,0,0,4,0,9.9,9995,-3,0,66,3,0.4,0,2.8,6,0,3,0,3,4,424502,0,629,0,1,1702,4211,0,0,230,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,3.7,2.4,2.8,4.7,2.7,4.2,3.9,2.2,3.7,4.4,3.8,2.4,4.2,4,4.1,2.9,2.5,3.9
Jermain,Defoe,FWD,SUN,7800000,13,113,5.7,7.30769230769231E-07,1.44871794871795E-05,0,815404,1,36,0,0,0,11,0,14.7,17767,8,-1,113,-8,0.6,0,5,21,0,2,0,3,25.4,1573849,0,595,0,5,1792,109698,1,0,368,Stoke,West Brom,Tottenham,Crystal Palace,Southampton,8,6.1,8.2,6.8,8.3,5.5,8.3,6.1,8.6,6.2,6,7.5,8.5,6,8.2,6.5,8.2,5
Steven,Defour,MID,BUR,5800000,1,45,0.75,1.29310344827586E-07,7.75862068965517E-06,0,28089,1,12,0,0,0,1,0,7.8,305,-2,0,45,2,0.2,0,1.2,6,0,4,0,3,0.2,29564,0,0,0,0,804,98,0,0,202,Southampton,Arsenal,Leicester,Watford,Chelsea,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Damien,Delaney,DEF,CRY,4800000,1,32,2,4.16666666666667E-07,6.66666666666667E-06,0,31716,5,23,0,0,0,0,0,6.7,354,-2,0,32,2,0.3,0,1.2,1,0,2,0,1,0.6,9985,0,366,0,0,1386,117,0,0,217,West Ham,Everton,Bournemouth,Sunderland,Stoke,2.2,1.6,1.6,1.6,1.9,1.7,1.6,1.9,1.7,1.3,1.8,2.1,1.4,1.8,1.9,1.5,1.9,1.2
Fabian,Delph,MID,MCI,4700000,0,2,0.0333333333333333,7.09219858156028E-09,4.25531914893617E-07,0,6567,0,1,0,0,0,0,0,0.4,35,-3,0,2,3,0,0,0,0,0,0,0,0,0.1,1428,0,156,0,0,30,10,0,0,4,Everton,Tottenham,West Ham,Swansea,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mousa,Dembele,MID,TOT,5400000,3,29,0.483333333333333,8.95061728395062E-08,5.37037037037037E-06,0,17890,4,10,0,0,0,0,0,5.4,705,-1,0,29,1,0.2,0,1.3,3,0,4,0,1,0.3,19064,0,473,0,0,886,1218,0,0,186,West Brom,Man City,Sunderland,Middlesbrough,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jason,Denayer,DEF,SUN,4700000,0,24,0.4,8.51063829787234E-08,5.1063829787234E-06,0,3341,2,11,0,0,0,0,0,5.1,117,-3,0,24,3,0.4,0,1.8,2,0,2,0,0,0.1,1378,0,0,0,0,791,18,0,0,130,Stoke,West Brom,Tottenham,Crystal Palace,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Memphis,Depay,MID,MUN,7100000,0,3,0.05,7.04225352112676E-09,4.22535211267606E-07,0,7211,1,1,0,0,0,0,0,0.4,68,-4,0,3,4,0,0,0,0,0,0,0,0,0.2,954,0,259,0,0,24,31,0,0,6,Liverpool,Stoke,Hull City,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerard,Deulofeu,MID,EVE,5900000,0,13,0.216666666666667,3.67231638418079E-08,2.20338983050847E-06,0,129715,1,6,0,0,0,0,0,2.2,417,-6,0,13,6,0,0,0.2,0,0,0,0,0,0.9,18855,0,283,0,0,460,56,0,0,53,Man City,Crystal Palace,Stoke,Bournemouth,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Mohamed,Diame,MID,HUL,5500000,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,7,0,0,0,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,5000000,3,38,2.1,4.2E-07,7.6E-06,0,381460,2,12,0,0,0,0,0,7.6,2440,-5,0,38,5,0.4,0,2,0,0,7,0,0,4.6,27799,0,526,0,0,1441,1256,0,0,225,West Brom,Man City,Sunderland,Middlesbrough,Liverpool,1.7,1,1.5,1.9,1,1.7,1.9,1.1,1.8,1,1.2,2.2,1.9,1.2,1.2,1,1.6,1.1
Adama,Diomande,FWD,HUL,4500000,2,36,2.1,4.66666666666667E-07,8E-06,0,384670,1,23,0,0,0,2,0,8,12582,0,0,36,0,0.5,0,2.3,2,0,2,0,0,5.3,473464,0,0,0,0,1030,14053,0,0,105,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,1.9,1.1,1.4,2.1,1.4,2.5,1.5,2.2,1.3,2.2,1.8,1.6,1.4,2,1.4,2.3,1.9,1.9
Mame Biram,Diouf,FWD,STK,5700000,1,28,1.9,3.33333333333333E-07,4.91228070175439E-06,0,30806,3,21,0,0,0,0,0,4.9,1308,-3,0,28,3,0.4,0,2,0,0,3,0,2,0.4,16595,0,245,0,0,893,295,0,0,115,Sunderland,Man Utd,Everton,West Brom,Crystal Palace,0,1.4,1.6,1.2,1.8,1,1.5,1.4,1.3,1.3,1.1,1.8,2.2,1.6,1.9,1,1.5,1.1
Brice,Dja Djedje,DEF,WAT,4400000,0,0,0,0,0,0,1122,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papy,Djilobodji,DEF,SUN,4300000,1,23,1.4,3.25581395348837E-07,5.34883720930233E-06,0,9886,3,30,0,0,0,0,0,5.3,617,-2,0,23,2,0.4,0,1.8,0,0,2,0,0,0.3,8548,0,0,0,0,1397,1403,0,1,258,Stoke,West Brom,Tottenham,Crystal Palace,Southampton,1.3,0.7,1.2,0.8,1.4,0.7,1,0.7,1.2,0.7,0.7,0.7,1.6,0.9,1.4,0.8,1,0.7
Abdoulaye,Doucoure,MID,WAT,4600000,1,4,0.0666666666666667,1.44927536231884E-08,8.69565217391304E-07,0,878,1,7,0,0,0,0,0,0.9,9,-4,0,4,4,0.1,0,0.5,0,0,0,0,0,0,205,0,0,0,0,187,14,0,0,21,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stewart,Downing,MID,MID,5000000,1,46,0.766666666666667,1.53333333333333E-07,9.2E-06,0,49252,1,14,0,0,0,1,0,9.2,503,-5,0,46,5,0.3,0,1.3,3,0,4,0,2,0.4,17369,0,0,0,0,1104,212,0,0,205,Watford,West Ham,West Brom,Tottenham,Everton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,7,0,0,0,West Ham,Everton,Bournemouth,Sunderland,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,LEI,5300000,0,34,2.4,4.52830188679245E-07,6.41509433962264E-06,0,308940,2,22,0,0,0,0,0,6.4,1646,-2,0,34,2,0.1,0,0.5,2,0,4,0,1,3.9,69062,0,592,0,0,1203,229,0,0,207,Chelsea,Southampton,Burnley,Man Utd,Swansea,1.8,1.2,1.2,2,1.4,1.5,2.2,1.2,1.2,2.1,3.1,1.2,1.3,1.9,1.2,2.7,1.2,2.3
Nathan,Dyer,MID,SWA,4700000,1,9,0.15,3.19148936170213E-08,1.91489361702128E-06,0,7054,0,8,0,0,0,0,0,1.9,78,-3,0,9,3,0.3,0,1.2,0,0,0,0,1,0.1,1514,0,64,0,0,138,60,0,0,37,Arsenal,Liverpool,Southampton,Man City,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Oviemuno,Ejaria,MID,LIV,4400000,0,2,0.0333333333333333,7.57575757575758E-09,4.54545454545455E-07,0,169,0,0,0,0,0,0,0,0.5,11,-1,0,2,1,0,0,0.2,0,0,0,0,0,0,189,0,0,0,0,8,14,0,0,6,Man Utd,Swansea,Chelsea,Hull City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew,Eleftheriou,DEF,WAT,4000000,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0,0,38,0,0,0,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmed,Elmohamady,MID,HUL,4700000,6,37,1.9,4.04255319148936E-07,7.87234042553191E-06,0,20761,2,42,0,0,0,0,0,7.9,350,-3,0,37,3,0.5,0,2.3,1,0,1,0,1,0.2,7186,0,0,0,0,1648,132,0,1,279,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0,1,1.1,1,1,2,1.1,1.3,1,1.2,1.5,1,1,1.7,1,2.1,1.1,1.2
Mohamed,Elneny,MID,ARS,4600000,0,21,0.35,7.60869565217391E-08,4.56521739130435E-06,0,30532,1,8,0,0,0,0,0,4.6,584,-4,0,21,4,0.1,0,0.5,0,0,2,0,1,0.4,9388,0,134,0,0,534,88,0,0,114,Swansea,Burnley,Watford,Chelsea,Hull City,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Elliot,Embleton,MID,SUN,4500000,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,Stoke,West Brom,Tottenham,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvin,Emnes,FWD,SWA,4400000,0,0,0,0,0,0,22665,0,0,0,0,0,0,0,0,473,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,14155,0,4,0,0,0,148,0,0,0,Arsenal,Liverpool,Southampton,Man City,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,8600000,11,111,5.8,6.74418604651163E-07,1.2906976744186E-05,0,549705,0,14,0,0,0,5,0,12.9,27879,1,0,111,-1,0.9,0,7.7,14,0,7,0,9,14.3,696619,0,738,0,3,1665,53912,0,0,414,West Brom,Man City,Sunderland,Middlesbrough,Liverpool,7.6,4.7,6.2,8,3.5,7.6,8,5.7,7.7,5.4,6,8.6,8,6,6.1,4.9,7.4,5.7
,Ethan Robson,MID,SUN,4500000,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,9,0,0,0,Stoke,West Brom,Tottenham,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,WBA,4500000,1,44,2.6,5.77777777777778E-07,9.77777777777778E-06,0,266812,6,19,0,0,0,1,0,9.8,15582,0,0,44,0,0.3,0,1.2,3,0,3,0,0,6.4,225396,0,343,0,1,1469,1689,0,0,262,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,0,2.5,2.1,3.1,3,3.2,2.8,1.8,3.2,1.6,2,3.3,3.2,2.1,2.4,1.5,2.5,2.2
Lukasz,Fabianski,GLK,SWA,4800000,2,56,2.8,5.83333333333333E-07,1.16666666666667E-05,0,124651,1,45,0,61,0,0,0,11.4,4592,-2,1,56,2,0.5,0,2.2,5,0,3,0,0,3.9,136089,0,366,1,0,1800,260,-1,0,339,Arsenal,Liverpool,Southampton,Man City,Leicester,3.5,2.9,3.5,2.5,2.5,2.3,3.1,2.9,2.6,2.9,3.1,3.5,2.4,3.3,2,2.8,1.9,2.9
,Fabio,DEF,MID,4400000,9,27,0.45,1.02272727272727E-07,6.13636363636364E-06,0,3374,2,10,0,0,0,0,0,6.1,1097,-1,0,27,1,0.7,0,3.2,3,0,3,0,0,0.2,8689,0,0,0,0,705,3484,0,0,139,Watford,West Ham,West Brom,Tottenham,Everton,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Cesc,Fabregas,MID,CHE,6900000,1,42,0.7,1.01449275362319E-07,6.08695652173913E-06,0,228715,3,6,0,0,0,1,0,6.1,5343,-6,0,42,6,0.8,0,5.2,5,0,2,0,6,2.3,69627,0,617,0,1,487,5620,0,0,179,Leicester,Hull City,Liverpool,Arsenal,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5
Adam,Federici,GLK,BOU,4400000,0,8,0.133333333333333,3.03030303030303E-08,1.81818181818182E-06,0,2906,1,3,0,5,0,0,0,1.8,111,-1,0,8,1,0,0,0,1,0,1,0,0,0.1,1858,0,31,0,0,180,54,0,0,37,Hull City,Watford,Crystal Palace,Everton,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sofiane,Feghouli,MID,WHU,5000000,-2,8,0.133333333333333,2.66666666666667E-08,1.6E-06,0,135787,1,6,0,0,0,0,0,1.6,326,-5,0,8,5,0.1,0,0.5,0,0,0,0,1,0.6,7169,0,0,0,0,181,143,0,1,39,Crystal Palace,Middlesbrough,Man City,Southampton,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Marouane,Fellaini,MID,MUN,5800000,0,21,1.4,2.41379310344828E-07,3.62068965517241E-06,0,17591,6,11,0,0,0,0,0,3.6,129,-2,0,21,2,0.2,0,1,0,0,4,0,0,0.2,10479,0,164,0,0,783,58,0,0,137,Liverpool,Stoke,Hull City,Leicester,Watford,0.7,0.7,0.8,0.7,1,0.7,0.8,0.7,0.7,0.7,0.8,0.9,0.7,0.7,0.8,0.7,0.7,0.7
Leroy,Fer,MID,SWA,4900000,4,65,4.1,8.36734693877551E-07,1.3265306122449E-05,0,565691,3,27,0,0,0,6,0,13.3,14112,-1,0,65,1,0.2,0,1,5,0,2,0,1,6.5,682907,0,107,0,2,1139,6035,0,0,257,Arsenal,Liverpool,Southampton,Man City,Leicester,3.2,2.4,4.4,3.2,5.4,2.9,5.6,3.9,3.4,4.6,3.8,3.3,4.3,4.2,3.9,4.5,4.8,4.2
Edimilson,Fernandes,MID,WHU,4800000,1,14,0.233333333333333,4.86111111111111E-08,2.91666666666667E-06,0,618,2,7,0,0,0,0,0,2.9,25,-2,1,14,2,0.2,0,0.8,0,0,1,0,0,0,689,0,0,0,0,399,26,-1,0,49,Crystal Palace,Middlesbrough,Man City,Southampton,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Federico,Fernandez,DEF,SWA,4200000,2,13,1.4,3.33333333333333E-07,3.0952380952381E-06,0,62533,3,16,0,0,0,0,0,3.1,637,-3,0,13,3,0.1,0,0.3,0,0,1,0,0,1.1,9316,0,333,0,0,810,271,0,0,131,Arsenal,Liverpool,Southampton,Man City,Leicester,1.3,1,1.3,0.8,0.8,0.7,1.1,1,0.8,1,1.1,1.2,0.7,1.2,0.7,0.9,0.7,1
,Fernandinho,MID,MCI,5300000,-2,38,2.2,4.15094339622642E-07,7.16981132075472E-06,0,116291,3,17,0,0,0,1,0,7.2,4008,-2,0,38,2,0.1,0,0.5,3,0,3,0,1,1.4,69572,0,417,0,0,1471,157,0,2,239,Everton,Tottenham,West Ham,Swansea,Bournemouth,0,0,0,1.7,1.2,1.6,1.8,1.6,1.1,1.1,1.1,1.7,1.2,1.6,1.5,1.5,2.3,1.6
,Fernando,MID,MCI,4700000,0,14,0.233333333333333,4.9645390070922E-08,2.97872340425532E-06,0,13560,3,8,0,0,0,0,0,3,359,-3,0,14,3,0.1,0,0.7,1,0,1,0,0,0.2,6789,0,236,0,0,532,214,0,0,90,Everton,Tottenham,West Ham,Swansea,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sam,Field,MID,WBA,4400000,0,4,0.0666666666666667,1.51515151515152E-08,9.09090909090909E-07,0,553,1,1,0,0,0,0,0,0.9,20,-1,0,4,1,0,0,0,0,0,1,0,0,0,555,0,0,0,0,165,10,0,0,27,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto,Firmino,MID,LIV,8500000,2,97,5.1,6E-07,1.14117647058824E-05,0,868281,2,22,0,0,0,6,0,11.4,43253,0,0,97,0,0.4,0,3.7,10,0,6,0,5,11.7,926518,0,522,0,4,1682,16719,0,0,321,Man Utd,Swansea,Chelsea,Hull City,Tottenham,5,6.2,5.4,4.9,5.7,5.2,4.9,7.6,4.1,6.5,6.6,4.8,4.7,5.8,5.5,6.3,4.2,6.6
Viktor,Fischer,MID,MID,4900000,0,21,0.35,7.14285714285714E-08,4.28571428571429E-06,0,43217,0,6,0,0,0,0,0,4.3,138,-6,0,21,6,0.1,0,0.7,0,0,1,0,2,0.2,2039,0,0,0,0,407,16,0,0,74,Watford,West Ham,West Brom,Tottenham,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Mathieu,Flamini,MID,CRY,4300000,0,8,0.133333333333333,3.10077519379845E-08,1.86046511627907E-06,0,3074,0,4,0,0,0,0,0,1.9,285,-2,0,8,2,0.2,0,0.8,0,0,0,0,0,0.1,5089,0,0,0,0,237,520,0,0,33,West Ham,Everton,Bournemouth,Sunderland,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jon,Flanagan,DEF,BUR,4300000,0,8,0.133333333333333,3.10077519379845E-08,1.86046511627907E-06,0,16289,2,4,0,0,0,0,0,1.9,328,-2,0,8,2,0.2,0,0.8,0,0,1,0,0,0.2,4316,0,67,0,0,315,80,0,0,51,Southampton,Arsenal,Leicester,Watford,Chelsea,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
