FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
David,Silva,MID,MCI,8700000,2,13,2.6,2.98850574712644E-07,1.49425287356322E-06,0,165592,1,4,0,0,0,0,0,1.5,4471,-3,0,13,3,0.1,0,1,0,0,1,0,1,2.3,33861,0,351,0,0,423,2921,0,0,90,Tottenham,Everton,Southampton,West Brom,Middlesbrough,1.4,2.1,2.3,1.8,2.6,1.7,1.4,2.3,1.7,2.2,1.3,2.2,1.3,3.4,1.5,1.8,1.6,2.1,1.4,2.3,2.6,2.3,1.8,1.3,1.5,1.7,1.6,2,2.6,1.9,3.2,1.9
Danny,Simpson,DEF,LEI,5000000,-1,13,2.2,4.4E-07,2.6E-06,0,43899,3,9,0,0,0,0,0,2.6,3971,0,0,13,0,0.4,0,2,1,0,2,0,0,1.8,9381,0,390,0,0,475,798,0,0,79,Southampton,Chelsea,Crystal Palace,Tottenham,West Brom,2.8,1.1,2.7,1.1,2.2,1.1,1.8,1.1,1.8,1.2,2,2.2,3.3,1.1,2.4,1.3,1.1,1.6,1.4,3.3,1.9,2.2,2,3.1,2.1,1.1,1.5,2.4,1.1,2.2,1.1,3.3
Jerome,Sinclair,FWD,WAT,4800000,0,0,0,0,0,0,10752,0,0,0,0,0,0,0,0,1175,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2999,0,0,0,0,0,105,0,0,0,Bournemouth,Middlesbrough,Swansea,Hull City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,6800000,2,5,0.277777777777778,4.08496732026144E-08,7.35294117647059E-07,0,6219,1,1,0,0,0,0,0,0.7,1802,-2,2,5,2,0.3,0,1.7,0,0,1,0,0,0.1,7755,0,0,0,0,172,98,-2,0,8,Man City,West Brom,Bournemouth,Leicester,Arsenal,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Islam,Slimani,FWD,LEI,8500000,2,15,0.833333333333333,9.80392156862745E-08,1.76470588235294E-06,0,23805,0,4,0,0,0,2,0,1.8,12737,0,0,15,0,0.6,0,5,3,0,1,0,0,2,89261,0,0,0,1,180,19132,0,0,61,Southampton,Chelsea,Crystal Palace,Tottenham,West Brom,0.5,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.7,0.4,0.7,0.4,0.4,0.4,0.4,0.8,0.6,0.4,0.4,0.8,0.7,0.4,0.4,0.4,0.4,0.6,0.4,0.8
Chris,Smalling,DEF,MUN,5900000,8,11,0.611111111111111,1.03578154425612E-07,1.86440677966102E-06,0,25177,0,4,0,0,0,1,0,1.9,989,-1,0,11,1,0.5,0,3,0,0,0,0,0,1.4,11062,0,381,0,0,183,6965,0,0,50,Stoke,Liverpool,Chelsea,Burnley,Swansea,0.4,0.3,0.3,0.4,0.3,0.6,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.4,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3
Adam,Smith,DEF,BOU,4600000,6,27,4.5,9.78260869565217E-07,5.8695652173913E-06,0,71448,2,9,0,0,0,1,0,5.9,18201,1,0,27,-1,1.2,0,5.3,3,0,2,0,1,9.1,314969,0,297,0,1,540,57600,0,0,132,Watford,Hull City,Tottenham,Middlesbrough,Sunderland,0,5.7,6.5,3,6,4.1,4.1,6.8,2.3,6.7,6.8,2.5,3.9,6.8,3.9,6.1,6.8,2.6,5.4,3.2,2.2,6.8,6,3.6,3.4,6.4,3.2,5.5,3.3,6.8,6.8,2.2
Bradley,Smith,DEF,BOU,4000000,0,0,0,0,0,0,74070,0,0,0,0,0,0,0,0,6973,0,0,0,0,0,0,0,0,0,0,0,0,4.1,49275,0,35,0,0,0,7439,0,0,0,Watford,Hull City,Tottenham,Middlesbrough,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert,Snodgrass,MID,HUL,5700000,2,33,5.5,9.64912280701754E-07,5.78947368421053E-06,0,105830,0,11,0,0,0,3,0,5.8,22072,2,0,33,-2,1.1,0,6.3,6,0,1,0,0,8.2,340315,0,0,0,0,497,36399,0,0,131,Chelsea,Bournemouth,Stoke,Watford,Southampton,5.9,5.6,5.8,6.9,5.8,8,5.2,8.1,4.9,5.6,6.1,4.1,5.5,6.7,7.6,5.8,7,4.7,5,8,6.4,5.4,5.9,5.4,6.3,5.2,7.3,5.7,6.1,6.5,6.4,4.7
Ramadan,Sobhi,MID,STK,5100000,0,2,0.111111111111111,2.17864923747277E-08,3.92156862745098E-07,0,24750,0,1,0,0,0,0,0,0.4,1720,-4,0,2,4,0,0,0,0,0,0,0,0,0.4,3823,0,0,0,0,16,230,0,0,7,Man Utd,Sunderland,Hull City,Swansea,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Heung-Min,Son,MID,TOT,7500000,15,37,2.05555555555556,2.74074074074074E-07,4.93333333333333E-06,0,18643,0,1,0,0,0,4,0,4.9,8350,0,-1,37,0,1.6,0,12.3,6,0,2,0,1,4.9,195962,0,244,0,2,270,148440,1,0,123,Man City,West Brom,Bournemouth,Leicester,Arsenal,1,1.2,1,2.3,1,1.5,1,1.4,1.3,1.2,2.5,1,1.3,1.6,1.4,1,1.7,1.8,1,1.6,1.5,1.1,1.6,1,1.6,1.6,2.3,1.1,1,1,1.6,1.5
Pape,Souare,DEF,CRY,4400000,0,6,2,4.54545454545455E-07,1.36363636363636E-06,0,42149,0,3,0,0,0,0,0,1.4,3743,-1,0,6,1,0,0,0,0,0,0,0,0,0.6,19926,0,354,0,0,270,25,0,0,37,Everton,West Ham,Leicester,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.1,1.6,2.7,1.8,2,2.5,1.1,1.3,1
Julian,Speroni,GLK,CRY,4400000,0,0,0,0,0,0,3867,0,0,0,0,0,0,0,0,344,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,591,0,13,0,0,0,47,0,0,0,Everton,West Ham,Leicester,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior,Stanislas,MID,BOU,5500000,11,16,0.888888888888889,1.61616161616162E-07,2.90909090909091E-06,0,853,0,4,0,0,0,1,0,2.9,277,0,0,16,0,1,0,5.3,3,0,2,0,0,0.1,2206,0,217,0,0,236,2022,0,0,49,Watford,Hull City,Tottenham,Middlesbrough,Sunderland,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.8,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.5,0.9,0.4
Maarten,Stekelenburg,GLK,EVE,5000000,2,18,3,6E-07,3.6E-06,0,30475,2,4,0,9,0,0,0,3.6,5496,0,0,18,0,0.5,0,2.3,0,0,2,0,0,3.4,95763,1,151,0,0,540,6953,0,0,81,Crystal Palace,Man City,Burnley,West Ham,Chelsea,3.8,1.8,1.9,4.4,2,3,2.8,2.3,2.4,4.2,4.5,1.6,3,4,2.6,3.1,3.7,4.5,2.3,3,2.5,3.1,2.8,3.2,1.7,3.6,4.4,3.5,3.4,3,3.1,3.7
Jack,Stephens,DEF,SOU,4000000,0,0,0,0,0,0,4351,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3914,0,0,0,0,0,815,0,0,0,Leicester,Burnley,Man City,Chelsea,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raheem,Sterling,MID,MCI,8600000,6,44,7.3,8.48837209302326E-07,5.11627906976744E-06,0,147753,2,5,0,0,0,4,0,5.2,25854,6,-1,44,-6,0.8,0,6.7,5,0,1,0,3,26.8,1041089,0,400,0,2,509,168909,1,0,155,Tottenham,Everton,Southampton,West Brom,Middlesbrough,7.4,9.6,10,8.8,9.7,8.4,7.5,10.1,8.1,9.9,7.1,9.8,5.3,11,7.7,8.7,8.1,9.4,7.3,10,9.6,9.9,8.6,6.5,7.7,8.4,8,9.3,9.8,8.9,11,9.1
Kevin,Stewart,DEF,LIV,4400000,0,4,0.222222222222222,5.05050505050505E-08,9.09090909090909E-07,0,2748,0,0,0,0,0,0,0,0.9,377,-1,1,4,1,0.2,0,0.7,0,0,0,0,0,0.2,1603,0,69,0,0,20,201,-1,0,12,Swansea,Man Utd,West Brom,Crystal Palace,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
John,Stones,DEF,MCI,5000000,2,9,1.5,3E-07,1.8E-06,0,420731,1,5,0,0,0,0,0,1.8,49239,0,0,9,0,0.3,0,1.7,0,0,0,0,0,27.7,216111,0,336,0,0,457,14495,0,0,78,Tottenham,Everton,Southampton,West Brom,Middlesbrough,0.9,1,1.4,0.9,0.8,1.2,0.8,1.1,0.8,1,2.1,1.1,1.3,1.7,0.8,1.1,1.5,0.9,0.9,0.8,0.9,1.6,1.9,1.9,0.8,0.8,1,1,0.8,1.3,1.2,0.8
Maksymilian,Stryjek,GLK,SUN,4000000,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1658,0,0,0,0,0,239,0,0,0,West Brom,Stoke,West Ham,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cristhian,Stuani,FWD,MID,5100000,2,19,4.8,9.41176470588235E-07,3.72549019607843E-06,0,146531,0,5,0,0,0,2,0,3.7,20551,1,0,19,-1,0.3,0,1.3,3,0,1,0,0,4.7,278265,0,0,0,1,350,24535,0,0,85,West Ham,Watford,Arsenal,Bournemouth,Man City,6.3,6.3,5.6,7.2,6.2,6.9,5.2,5.7,5.3,7.2,5.8,4.7,5.3,7.1,6.5,6.5,5.5,5,5.6,6.1,6.6,6.1,5.1,7,7.2,7.2,5.3,4.6,6.1,6,6,5.9
Daniel,Sturridge,FWD,LIV,10000000,4,13,2.6,2.6E-07,1.3E-06,0,39911,0,3,0,0,0,0,0,1.3,6723,0,0,13,0,0.3,0,3.3,0,0,0,0,2,1.1,32854,0,283,0,0,220,2132,0,0,34,Swansea,Man Utd,West Brom,Crystal Palace,Watford,2.4,2.5,2.7,1.8,3.4,1.4,3.4,1.3,3.6,1.9,1.3,3.8,3.1,2.5,1.4,2.9,3.5,2.7,2.5,1.4,2.6,3.8,1.9,2.8,3.7,2.9,1.7,2.9,2.2,3,2.2,2.7
Mario,Suarez,MID,WAT,4500000,0,0,0,0,0,0,6099,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0.1,181,0,69,0,0,0,12,0,0,0,Bournemouth,Middlesbrough,Swansea,Hull City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Success,MID,WAT,5800000,0,3,0.166666666666667,2.8735632183908E-08,5.17241379310345E-07,0,2162,1,0,0,0,0,0,0,0.5,104,-2,0,3,2,0.1,0,0.7,0,0,0,0,0,0,392,0,0,0,0,70,73,0,0,15,Bournemouth,Middlesbrough,Swansea,Hull City,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andrew,Surman,MID,BOU,4800000,2,13,2.2,4.58333333333333E-07,2.70833333333333E-06,0,4809,1,9,0,0,0,0,0,2.7,446,-2,1,13,2,0.5,0,2.3,0,0,2,0,0,0.2,1069,0,385,0,0,540,183,-1,0,92,Watford,Hull City,Tottenham,Middlesbrough,Sunderland,1.1,1.7,1.7,1.2,2.5,1.1,1.1,1.7,1.1,2.9,2.2,1.1,1.1,1.3,1.1,2.1,1.8,1.1,1.5,1.1,1.1,2,2,1.1,1.1,2.2,1.1,2.4,1.2,2.2,3.1,1.1
Franck,Tabanou,DEF,SWA,4400000,0,0,0,0,0,0,1281,0,0,0,0,0,0,0,0,69,-1,0,0,1,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,1,0,0,0,Liverpool,Arsenal,Watford,Stoke,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dusan,Tadic,MID,SOU,7200000,8,26,4.3,5.97222222222222E-07,3.61111111111111E-06,0,133137,0,4,0,0,0,1,0,3.6,6211,-3,0,26,3,0.9,0,6.3,0,0,3,0,2,2.5,27681,0,564,0,0,484,4883,0,0,95,Leicester,Burnley,Man City,Chelsea,Hull City,3.5,6.4,2.6,5.2,4.3,4.2,4.8,3.4,5.6,4.2,2.9,4.3,4.6,3.1,2.9,6.4,4.6,4.8,4.9,3.4,3.8,5.1,2.9,6.4,4.4,3.7,3.8,3,4.1,2.2,5,5.1
Matt,Targett,DEF,SOU,4400000,0,5,0.277777777777778,6.31313131313131E-08,1.13636363636364E-06,0,21757,0,4,0,0,0,0,0,1.1,2619,-1,1,5,1,0,0,0,0,0,0,0,0,0.6,12061,0,169,0,0,270,230,-1,0,53,Leicester,Burnley,Man City,Chelsea,Hull City,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,Tarkowski,DEF,BUR,4000000,0,0,0,0,0,0,23650,1,1,0,0,0,0,0,0,2440,0,0,0,0,0,0,0,0,0,0,0,0,1.5,13256,0,0,0,0,19,1985,0,0,-2,Arsenal,Southampton,Everton,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neil,Taylor,DEF,SWA,4400000,0,1,0.0555555555555556,1.26262626262626E-08,2.27272727272727E-07,0,30794,0,1,0,0,0,0,0,0.2,1651,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.4,1700,0,321,0,0,40,148,0,0,1,Liverpool,Arsenal,Watford,Stoke,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dionatan do Nascimento,Teixeira,DEF,STK,4000000,0,0,0,0,0,0,21365,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2951,0,12,0,0,0,72,0,0,0,Man Utd,Sunderland,Hull City,Swansea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Terry,DEF,CHE,5400000,0,10,2.5,4.62962962962963E-07,1.85185185185185E-06,0,139577,1,4,0,0,0,0,0,1.9,13050,-1,0,10,1,0,0,0,0,0,1,0,0,2.7,53312,0,228,0,0,360,338,0,0,64,Hull City,Leicester,Man Utd,Southampton,Everton,0,2.9,1.8,1.9,2.5,1.6,2.7,1.2,2.4,1.8,2.3,3.8,3.5,1.8,1.2,2.2,2.4,3.6,1.2,2.4,2.8,2.5,2.8,3,2,1.9,1.2,3.2,1.4,2.1,1.8,2.4
,Thomas Robson,DEF,SUN,4000000,0,0,0,0,0,0,1299,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3375,0,0,0,0,0,639,0,0,0,West Brom,Stoke,West Ham,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Tomkins,DEF,CRY,5000000,1,9,0.5,1E-07,1.8E-06,0,1548,0,3,0,0,0,1,0,1.8,219,0,0,9,0,0.5,0,2.7,0,0,0,0,0,0.1,1722,0,221,0,0,144,509,0,0,40,Everton,West Ham,Leicester,Liverpool,Burnley,0.2,0.3,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.3,0.2,0.2,0.2
Gokhan,Tore,MID,WHU,5500000,0,9,0.5,9.09090909090909E-08,1.63636363636364E-06,0,8342,0,4,0,0,0,0,0,1.6,762,0,0,9,0,0.1,0,0.3,0,0,1,0,1,0.1,8853,0,0,0,0,195,35,0,0,32,Middlesbrough,Crystal Palace,Sunderland,Everton,Stoke,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Andros,Townsend,MID,CRY,6300000,2,23,3.8,6.03174603174603E-07,3.65079365079365E-06,0,143442,1,6,0,0,0,1,0,3.7,14183,-2,0,23,2,1,0,6,3,0,1,0,1,4,62469,0,315,0,1,520,6541,0,0,97,Everton,West Ham,Leicester,Liverpool,Burnley,2.9,3.6,3.3,3.2,2.8,2.8,4.3,3.9,4,3.9,4,3.6,2.4,3.6,3.1,3.7,2.7,4.5,3.9,4.4,3.5,3.2,3.9,2.9,3,2.4,5.2,1.9,5.5,2.5,3.1,3.7
Bertrand,Traore,MID,CHE,5400000,0,0,0,0,0,0,2049,0,0,0,0,0,0,0,0,35,-1,0,0,1,0,0,0,0,0,0,0,0,0,77,0,101,0,0,0,3,0,0,0,Hull City,Leicester,Man Utd,Southampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adama,Traore,MID,MID,4900000,0,1,0.0555555555555556,1.13378684807256E-08,2.04081632653061E-07,0,535,1,0,0,0,0,0,0,0.2,75,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,955,0,0,0,0,42,158,0,0,8,West Ham,Watford,Arsenal,Bournemouth,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Trippier,DEF,TOT,4800000,0,0,0,0,0,0,2445,0,0,0,0,0,0,0,0,165,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,293,0,110,0,0,0,33,0,0,0,Man City,West Brom,Bournemouth,Leicester,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Tymon,DEF,HUL,4000000,0,0,0,0,0,0,1007,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1725,0,0,0,0,0,510,0,0,0,Chelsea,Bournemouth,Stoke,Watford,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo,Ulloa,FWD,LEI,5700000,0,4,0.222222222222222,3.89863547758285E-08,7.01754385964912E-07,0,7232,0,2,0,0,0,0,0,0.7,658,-3,1,4,3,0.1,0,0.3,0,0,0,0,0,0.2,1845,0,226,0,0,69,201,-1,0,10,Southampton,Chelsea,Crystal Palace,Tottenham,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0,0,0,0,1672,0,0,0,0,0,0,0,0,139,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,485,0,0,0,0,0,12,0,0,0,Arsenal,Southampton,Everton,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Valdes,GLK,MID,4500000,2,7,1.8,4E-07,1.55555555555556E-06,0,121814,0,8,0,8,0,0,0,1.6,7860,0,0,7,0,0.4,0,1.7,0,0,0,0,0,4.6,21354,0,0,0,0,360,1162,0,0,48,West Ham,Watford,Arsenal,Bournemouth,Man City,2.1,1.2,2.5,2.4,0.9,1.3,0.9,1,1.5,2.4,1.1,1,0.9,1.5,1.2,2.2,1.2,1.3,1.2,1.7,2.1,1.1,0.9,1.6,1.6,2,2.3,1.4,0.9,1,1.7,1.8
Antonio,Valencia,DEF,MUN,5600000,2,22,3.7,6.60714285714286E-07,3.92857142857143E-06,0,134024,0,5,0,0,0,0,0,3.9,21310,1,0,22,-1,0.3,0,1.7,3,0,2,0,0,12.7,233306,0,186,0,1,511,20153,0,0,117,Stoke,Liverpool,Chelsea,Burnley,Swansea,5,4.3,3.1,5.6,4.4,5,5.2,3.2,4.4,4.6,3.8,3.9,3.4,4.6,5.6,4.9,3.5,2.5,4,2.9,5.6,4.1,3.6,4,4.1,3.8,4.3,2.9,3.8,4.8,3.8,4.8
Enner,Valencia,FWD,EVE,5400000,1,10,2,3.7037037037037E-07,1.85185185185185E-06,0,106510,0,4,0,0,0,0,0,1.9,11394,-1,1,10,1,0.1,0,0.7,0,0,1,0,1,2.6,78928,0,200,0,0,246,3148,-1,0,14,Crystal Palace,Man City,Burnley,West Ham,Chelsea,1.8,1.4,1,2.4,1.4,1.8,1.1,1.5,1.7,1.6,2.7,1.1,2.1,1.9,1.9,1.4,2.2,2.5,1.4,2.2,1,1.7,2,1.5,1.1,2.4,2.6,1.7,2.3,1.8,2.2,1.2
Patrick,van Aanholt,DEF,SUN,5000000,1,14,2.8,5.6E-07,2.8E-06,0,89525,0,11,0,0,0,1,0,2.8,11257,0,0,14,0,0.1,0,0.7,2,0,0,0,0,5,58573,0,369,0,1,450,2373,0,0,84,West Brom,Stoke,West Ham,Arsenal,Bournemouth,2.5,3.8,3.6,3.7,2.7,2.2,3.3,3,3.1,2.7,2.5,1.8,1.9,4.2,3.7,2.6,2.8,3.2,3.4,2.1,2,2.4,3.8,2.5,1.7,1.8,3.9,3.8,4.2,3,2.4,2.1
Mike,van der Hoorn,DEF,SWA,4300000,0,0,0,0,0,0,5265,1,3,0,0,0,0,0,0,324,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,775,0,0,0,0,90,225,0,0,7,Liverpool,Arsenal,Watford,Stoke,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virgil,van Dijk,DEF,SOU,5400000,5,16,2.7,5E-07,2.96296296296296E-06,0,175866,3,6,0,0,0,0,0,3,10673,-1,0,16,1,0.7,0,4,1,0,2,0,0,8.3,16374,0,452,0,0,540,3506,0,0,114,Leicester,Burnley,Man City,Chelsea,Hull City,1.4,3.9,1.5,2.9,2.5,4.1,2.8,2.6,2.3,3.2,2.2,3,2.7,1.7,1.5,3.1,2.5,4,2.1,3.8,2,2,2.1,4.1,3.3,2.1,2.2,1.6,2.4,2.8,1.9,3.8
Marco,Van Ginkel,MID,CHE,4900000,0,0,0,0,0,0,914,0,0,0,0,0,0,0,0,51,-1,0,0,1,0,0,0,0,0,0,0,0,0,88,0,81,0,0,0,7,0,0,0,Hull City,Leicester,Man Utd,Southampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Vardy,FWD,LEI,9800000,1,25,4.2,4.28571428571429E-07,2.55102040816327E-06,0,545915,0,11,0,0,0,2,0,2.6,79996,-2,1,25,2,0.4,0,4.3,3,0,2,0,1,14.1,128248,0,945,0,0,495,4270,-1,0,87,Southampton,Chelsea,Crystal Palace,Tottenham,West Brom,5.9,3.5,5.7,2.6,5.5,4.2,5.4,4.4,6,2.3,4.3,5.5,6.3,3.6,6.3,2.9,2.4,5.2,4.5,6.3,5.9,3.1,4,6.3,6.2,2.7,3.6,5.2,3.4,6.3,3.6,6.3
Guillermo,Varela,DEF,MUN,4500000,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,36,0,0,0,7,0,0,0,Stoke,Liverpool,Chelsea,Burnley,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan,Vertonghen,DEF,TOT,5500000,2,24,4,7.27272727272727E-07,4.36363636363636E-06,0,38401,2,3,0,0,0,0,0,4.4,10522,0,0,24,0,0.9,0,5,2,0,3,0,0,5.3,112339,0,335,0,0,540,22259,0,0,128,Man City,West Brom,Bournemouth,Leicester,Arsenal,3.8,4.1,4.2,5.2,5.1,5.8,3.3,4.4,2.9,4.1,6,4.4,3.9,4.9,4.6,3.1,4.1,4,4.5,5.5,4.7,5,5.7,3.2,4.8,4.6,6,2.8,5.5,4.9,3.5,4.7
Sam,Vokes,FWD,BUR,6000000,2,18,3,5E-07,3E-06,0,29705,0,6,0,0,0,1,0,3,5706,0,0,18,0,0.3,0,1.7,3,0,2,0,0,0.9,39922,0,0,0,0,468,1912,0,0,48,Arsenal,Southampton,Everton,Man Utd,Crystal Palace,3.4,1.5,3.6,1.5,3.8,1.5,4,2.6,4.5,2,1.5,3.5,4.3,1.7,3.9,1.5,4.5,2,4.4,2.6,2.2,1.8,2.4,3.3,4.5,1.7,1.5,3.4,1.6,3.6,1.5,4.5
