FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Almen,Abdi,MID,WAT,5000000,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,250,0,0,0,1,0,0,0,Swansea,Hull City,Liverpool,Leicester,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Adam,MID,STK,4700000,1,1,0.0416666666666667,8.86524822695035E-09,2.12765957446809E-07,0,3036,2,1,0,0,0,0,0,0.2,114,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.1,720,0,109,0,0,51,60,0,0,-4,Hull City,Swansea,West Ham,Bournemouth,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Adomah,MID,MID,5400000,0,3,1.5,2.77777777777778E-07,5.55555555555556E-07,0,9742,0,2,0,0,0,0,0,0.6,82,-1,0,3,1,0,0,0,0,0,0,0,0,0,629,0,0,0,0,122,1,0,0,6,Arsenal,Bournemouth,Man City,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Adrian,GLK,WHU,5000000,8,27,3.4,6.8E-07,5.4E-06,0,55470,0,17,0,28,0,0,0,5.4,2162,0,0,27,0,0.9,0,4.3,3,0,2,0,0,2.9,48234,0,356,0,0,720,2662,0,0,147,Sunderland,Everton,Stoke,Tottenham,Man Utd,3.8,3,4.7,3.7,2.7,4.4,4.2,4.4,3.2,3.8,2.5,2.8,4.1,3.5,3.4,3.4,3.7,3.6,3.4,3.2,4.1,4.1,4.7,3.2,3.6,3.4,4.4,4.3,4.9,3
Ibrahim,Afellay,MID,STK,5400000,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,114,0,270,0,0,0,13,0,0,0,Hull City,Swansea,West Ham,Bournemouth,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benik,Afobe,FWD,BOU,5600000,1,4,0.166666666666667,2.97619047619048E-08,7.14285714285714E-07,0,19173,0,0,0,0,0,0,0,0.7,554,-4,0,4,4,0.2,0,1,0,0,0,0,0,0.3,3353,0,146,0,0,30,336,0,0,10,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sergio,Aguero,FWD,MCI,13100000,-1,38,6.3,4.80916030534351E-07,2.90076335877863E-06,0,1296003,0,7,0,0,0,5,0,2.9,58759,1,0,38,-1,0.4,1,4.7,9,0,0,0,0,44.4,1319477,0,789,0,2,474,37873,0,0,149,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,9.1,7.8,8.4,8.2,6.8,9.3,6.5,8.6,7.9,8.6,7.2,9.4,6.8,8.6,7.9,8.4,6.1,8.1,7.6,9.2,9.4,7.3,7.1,8.3,6.7,8.8,8.4,8.5,9.4,8.1
Ola,Aina,DEF,CHE,4700000,1,1,0.0416666666666667,8.86524822695035E-09,2.12765957446809E-07,0,3949,0,0,0,0,0,0,0,0.2,78,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.1,299,0,0,0,0,9,23,0,0,3,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Ake,DEF,BOU,4300000,0,2,0.0833333333333333,1.93798449612403E-08,4.65116279069767E-07,0,35021,0,2,0,0,0,0,0,0.5,1733,-2,0,2,2,0,0,0,0,0,0,0,0,1,4172,0,232,0,0,15,180,0,0,6,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuba,Akpom,FWD,ARS,5200000,0,0,0,0,0,0,7869,0,0,0,0,0,0,0,0,199,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1031,0,0,0,0,0,17,0,0,0,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc,Albrighton,MID,LEI,5200000,2,18,2.6,5E-07,3.46153846153846E-06,0,45409,0,9,0,0,0,0,0,3.5,2362,-3,0,18,3,0.4,0,2.3,0,0,4,0,0,1,7411,0,519,0,0,513,480,0,0,68,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2.3,1.3,2.3,1.4,2.9,1.7,2.2,1.3,1.3,2.6,2.2,2.1,2.4,1.3,1.3,2.7,1.6,2,2.2,1.3,1.3,2.7,3.3,1.3,1.3,2.3,1.3,2.5,1.3,3.2
Toby,Alderweireld,DEF,TOT,6500000,1,31,3.9,6E-07,4.76923076923077E-06,0,334594,0,3,0,0,0,0,0,4.8,118171,0,0,31,0,0.5,0,3,0,0,4,0,0,15.9,69112,0,598,0,0,689,817,0,0,157,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,0,5.4,5,5.5,2.9,4.3,2.9,4.4,5.7,3.7,3.9,4.6,4.9,3.1,3.9,3.9,4.4,5.7,4.6,5,5.4,3.2,4.1,4.4,5.8,2.6,5.4,4.8,3.9,4.5
Trent,Alexander-Arnold,MID,LIV,4400000,0,0,0,0,0,0,793,0,0,0,0,0,0,0,0,47,-1,0,0,1,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,19,0,0,0,West Brom,Crystal Palace,Watford,Southampton,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Allen,MID,STK,5000000,16,43,5.4,1.08E-06,8.6E-06,0,47687,1,14,0,0,0,4,0,9,3172,0,-2,43,0,2.3,0,11.7,7,0,2,0,0,7.8,281755,0,132,0,1,622,240116,2,0,184,Hull City,Swansea,West Ham,Bournemouth,Watford,6.3,6.4,5.3,7.8,6.1,8,4.3,6.7,8.1,3.4,4.4,6.4,6.6,6.8,6.6,5.4,6,4.2,7.1,4.2,6.2,5.4,5.2,5.3,5.7,6.6,5.9,4.1,4.5,4.8
Bamidele,Alli,MID,TOT,8200000,10,38,4.8,5.85365853658537E-07,4.63414634146341E-06,0,254569,1,4,0,0,0,3,0,4.6,4359,-3,0,38,3,0.8,0,6.7,3,0,3,0,1,6.7,69826,0,666,0,0,648,21562,0,0,118,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,3.2,7.2,3.3,5.1,3.4,5.5,4.8,5,7,3.8,4.9,5.4,5.3,3.2,5.5,6.3,2.6,5.9,5.7,4.7,5.9,4.1,5.3,5.6,6.8,4.3,3.9,4.2,6,5.1
Marcos,Alonso,DEF,CHE,5900000,6,13,0.541666666666667,9.18079096045198E-08,2.20338983050847E-06,0,1996,0,0,0,0,0,0,0,2.2,332,-1,0,13,1,0.7,0,4.3,0,0,2,0,0,0.2,6821,0,0,0,0,216,3170,0,0,64,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Daniel,Amartey,MID,LEI,4500000,2,17,2.4,5.33333333333333E-07,3.77777777777778E-06,0,3397,1,12,0,0,0,0,0,3.8,693,0,0,17,0,0.7,0,3.3,0,0,2,0,1,0.2,6663,0,23,0,0,563,949,0,0,86,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2,1.2,2,1.2,2.6,1.5,1.9,1.2,1.2,2.3,2,1.8,2.1,1.2,1.2,2.4,1.4,1.7,1.9,1.2,1.2,2.4,2.9,1.2,1.2,2,1.2,2.2,1.2,2.9
Jordi,Amat,DEF,SWA,4100000,1,11,1.4,3.41463414634146E-07,2.68292682926829E-06,0,115945,3,15,0,0,0,0,0,2.7,7470,1,0,11,-1,0.2,0,0.7,0,0,1,0,0,14.2,290400,0,63,0,0,720,19958,0,0,126,Watford,Stoke,Man Utd,Everton,Crystal Palace,0.7,1.4,0.7,0.7,1,1,0.9,1,0.9,1.4,1.4,1.4,1.7,1.4,1,0.7,1,0.7,1.1,1.2,0.8,0.7,1.1,1.7,1,1.4,0.7,0.7,1,0.8
Nordin,Amrabat,MID,WAT,5000000,2,17,2.4,4.8E-07,3.4E-06,0,6364,2,11,0,0,0,0,0,3.4,393,0,0,17,0,0.5,0,2.7,3,0,1,0,1,0.1,7099,0,74,0,0,514,181,0,0,61,Swansea,Hull City,Liverpool,Leicester,Stoke,2.2,1.4,1.2,2.8,1.8,1.7,1.7,1.2,2.3,1.5,1.5,1.7,2,1.2,1.3,2.4,2,1.4,1.8,1.3,1.9,2.3,1.5,1.3,1.6,2.1,1.2,1.7,1.6,1.4
Keshi,Anderson,FWD,CRY,4500000,0,0,0,0,0,0,1962,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1534,0,0,0,0,0,10,0,0,0,Leicester,Liverpool,Burnley,Man City,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Angelino,DEF,MCI,4400000,0,0,0,0,0,0,1670,0,0,0,0,0,0,0,0,73,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,491,0,0,0,0,0,38,0,0,0,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Anichebe,FWD,SUN,4500000,1,2,0.0833333333333333,1.85185185185185E-08,4.44444444444444E-07,0,1715,0,1,0,0,0,0,0,0.4,305,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0.1,4573,0,0,0,0,15,1025,0,0,3,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michail,Antonio,MID,WHU,7100000,3,45,5.6,7.88732394366197E-07,6.33802816901408E-06,0,342963,1,16,0,0,0,5,0,6.3,97884,1,1,45,-1,0.3,0,2.3,4,0,2,0,0,14,693997,0,452,0,2,681,15311,-1,0,144,Sunderland,Everton,Stoke,Tottenham,Man Utd,7.7,5.9,6.7,4.9,6.8,4.3,4,8.1,5.6,7.3,6.2,6.8,5.9,8,5.7,5.5,6,6.9,6.2,4.8,8.4,7.1,4.9,6.3,7.3,6.5,6.2,6,5.2,5.9
Ikechi,Anya,MID,WAT,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,5298,0,0,0,0,0,0,0,0.2,133,0,0,1,0,0,0,0,0,0,0,0,0,0.1,328,0,176,0,0,10,1,0,0,3,Swansea,Hull City,Liverpool,Leicester,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alvaro,Arbeloa,DEF,WHU,4900000,0,1,0.0416666666666667,8.50340136054422E-09,2.04081632653061E-07,0,3038,2,4,0,0,0,0,0,0.2,412,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,4232,0,0,0,0,174,132,0,0,21,Sunderland,Everton,Stoke,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Arfield,MID,BUR,5200000,0,10,0.416666666666667,8.01282051282051E-08,1.92307692307692E-06,0,3741,1,6,0,0,0,0,0,1.9,185,-3,0,10,3,0.1,0,0.7,0,0,2,0,0,0.1,793,0,0,0,0,328,5,0,0,37,Everton,Man Utd,Crystal Palace,West Brom,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Marko,Arnautovic,MID,STK,7200000,5,21,2.6,3.61111111111111E-07,2.91666666666667E-06,0,50851,4,15,0,0,0,1,0,2.9,2846,-3,0,21,3,0.4,0,3,0,0,1,0,1,1.4,26354,0,528,0,0,703,4297,0,0,78,Hull City,Swansea,West Ham,Bournemouth,Watford,2.1,2.1,1.6,2.9,2,3,1.3,2.3,3.3,1.3,1.3,2.1,2.3,2.4,2.2,1.7,1.9,1.3,2.6,1.3,2.1,1.7,1.6,1.6,1.8,2.2,1.9,1.3,1.3,1.5
Harry,Arter,MID,BOU,5000000,2,23,2.9,5.8E-07,4.6E-06,0,6857,0,12,0,0,0,0,0,4.6,1457,0,0,23,0,0.8,0,4,2,0,2,0,2,0.3,8154,0,188,0,0,706,148,0,1,130,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,0,0,3.8,1.4,1.4,2.4,1.4,4.2,3.2,1.4,1.8,2,1.7,3,2.7,1.4,2.7,1.4,1.6,2.7,3,1.4,1.4,2.9,1.4,3.5,1.9,3.2,3.9,1.4
Takuma,Asano,FWD,ARS,4900000,0,0,0,0,0,0,3911,0,0,0,0,0,0,0,0,51,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,401,0,0,0,0,0,5,0,0,0,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Asoro,MID,SUN,4500000,0,1,0.0416666666666667,9.25925925925926E-09,2.22222222222222E-07,0,408,0,0,0,0,0,0,0,0.2,22,0,0,1,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,10,8,0,0,3,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Austin,FWD,SOU,6500000,13,36,5.1,7.84615384615385E-07,5.53846153846154E-06,0,74500,0,0,0,0,0,4,0,5.6,10711,0,-1,36,0,1.4,0,9,6,0,4,0,1,9.4,369360,0,32,0,1,367,146135,1,0,127,Man City,Chelsea,Hull City,Liverpool,Everton,5.8,7.2,6.8,7.6,6.7,6.2,6.6,5.9,4.3,6.5,6.9,4.8,4.8,7.6,6.6,7.2,6,6,6.1,6.2,4.3,7.6,6.8,5.8,7.6,5,6.8,5.7,6.4,7.5
Daniel,Ayala,DEF,MID,5000000,1,14,0.583333333333333,1.16666666666667E-07,2.8E-06,0,5996,2,5,0,0,0,1,0,2.8,667,0,0,14,0,0.1,0,0.3,0,0,1,0,0,0.2,4962,0,0,0,0,300,68,0,0,71,Arsenal,Bournemouth,Man City,Chelsea,Leicester,0.7,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.4
Andre,Ayew,MID,WHU,7100000,0,1,0.0416666666666667,5.86854460093897E-09,1.40845070422535E-07,0,266875,0,0,0,0,0,0,0,0.1,636,-4,1,1,4,0,0,0,0,0,0,0,0,1.1,2568,0,524,0,0,34,41,-1,0,5,Sunderland,Everton,Stoke,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cesar,Azpilicueta,DEF,CHE,6000000,6,30,3.8,6.33333333333333E-07,5E-06,0,198944,2,9,0,0,0,0,0,5,8954,0,0,30,0,0.8,0,4.7,4,0,3,0,1,10.7,116408,0,470,0,0,720,9156,0,0,170,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,3.7,3.6,4.4,3.7,5.4,2.9,4.7,3.7,4.8,5.7,5.6,3.8,2.5,4.2,4.3,5.2,3.1,4.1,4.7,4.2,4.4,5.2,4.4,3.3,2.8,5.2,3,3.8,3.9,4.9
,Baba Rahman,DEF,CHE,5500000,0,0,0,0,0,0,864,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,138,0,0,0,11,0,0,0,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Bailly,DEF,MUN,5500000,7,31,3.9,7.09090909090909E-07,5.63636363636364E-06,0,183413,2,8,0,0,0,0,0,5.6,9483,0,0,31,0,0.9,0,4.7,7,0,3,0,0,13.6,173645,0,0,0,0,720,19751,0,0,188,Chelsea,Burnley,Swansea,Arsenal,West Ham,3.3,5.4,4.5,5.1,5.2,3.6,5.3,5.4,4.5,4.8,3.6,5.2,5.7,4.9,4.1,3,4.1,3.4,5.8,4.1,4.2,4.6,4.3,4.2,4.3,3.6,4,5.3,4.4,5.1
Leighton,Baines,DEF,EVE,5500000,0,21,4.2,7.63636363636364E-07,3.81818181818182E-06,0,295696,0,3,0,0,0,0,0,3.8,55768,0,0,21,0,0,1,0,2,0,2,0,1,6.9,226401,0,212,0,0,450,1187,0,0,108,Burnley,West Ham,Chelsea,Swansea,Southampton,0,5.8,3.5,4.7,4.3,4.2,4.5,5.7,6.3,3.1,5.1,5.8,5,5.5,5.1,6.3,4.4,5.5,4.6,5.3,4.7,4.9,3.4,5.8,6.1,5.3,4.9,4.7,4.8,5.5
Mario,Balotelli,FWD,LIV,6300000,0,0,0,0,0,0,10497,0,0,0,0,0,0,0,0,128,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1304,0,0,0,0,0,30,0,0,0,West Brom,Crystal Palace,Watford,Southampton,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Bamford,FWD,BUR,5000000,1,3,0.125,2.5E-08,6E-07,0,1468,0,1,0,0,0,0,0,0.6,178,0,0,3,0,0.1,0,0.3,0,0,0,0,0,0,2562,0,0,0,0,33,146,0,0,6,Everton,Man Utd,Crystal Palace,West Brom,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alex,Baptiste,DEF,MID,4000000,0,0,0,0,0,0,2723,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2322,0,0,0,0,0,23,0,0,0,Arsenal,Bournemouth,Man City,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Bardsley,DEF,STK,4400000,6,10,0.416666666666667,9.46969696969697E-08,2.27272727272727E-06,0,2956,1,6,0,0,0,0,0,2.3,244,-1,0,10,1,0.5,0,2.3,0,0,1,0,0,0.1,1464,0,107,0,0,335,75,0,0,57,Hull City,Swansea,West Ham,Bournemouth,Watford,0,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.4,0.2
Ross,Barkley,MID,EVE,7200000,0,24,3.4,4.72222222222222E-07,3.33333333333333E-06,0,525604,1,5,0,0,0,1,0,3.3,41806,-3,1,24,3,0.2,0,1.3,3,0,1,0,1,8.1,447948,0,654,0,0,564,875,-1,0,67,Burnley,West Ham,Chelsea,Swansea,Southampton,2.4,2.9,2,3.3,2.2,3.6,3,2.1,2.6,2.6,3.2,3.5,2.9,2.9,2.6,4.2,4,4.3,1.9,3.1,2.8,1.7,3,4.8,4.4,2.5,3.2,3.3,3.3,1.9
Ashley,Barnes,FWD,BUR,4400000,0,0,0,0,0,0,4515,0,0,0,0,0,0,0,0,319,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3792,0,0,0,0,0,215,0,0,0,Everton,Man Utd,Crystal Palace,West Brom,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Barragan,DEF,MID,4500000,1,17,2.1,4.66666666666667E-07,3.77777777777778E-06,0,11265,3,11,0,0,0,0,0,3.8,1464,0,0,17,0,0.2,0,1,3,0,1,0,0,0.6,15394,0,0,0,0,698,397,0,0,138,Arsenal,Bournemouth,Man City,Chelsea,Leicester,3,2.4,1.4,1.4,1.2,1.3,1.8,2.6,1.3,1.5,1.4,1.9,1.9,2.5,1.6,1.9,1.4,2.5,2.6,1.7,1.1,2,2.2,2.1,2.5,1.6,1.4,1.4,1.9,2.5
Modou,Barrow,FWD,SWA,5000000,5,19,2.4,4.8E-07,3.8E-06,0,29903,0,10,0,0,0,0,0,3.8,2558,0,0,19,0,0.5,0,2.3,0,0,1,0,2,1,38559,0,120,0,0,506,8726,0,0,94,Watford,Stoke,Man Utd,Everton,Crystal Palace,1.9,2.4,1.6,1.9,1.9,1.6,2.5,2.3,2.6,2.1,2.6,2.5,1.5,2.3,2,2.3,2.6,2,2.5,3.4,1.6,1.8,1.8,2.6,2.5,2.3,1.9,1.8,2.6,1.9
Gareth,Barry,MID,EVE,4700000,2,27,3.4,7.23404255319149E-07,5.74468085106383E-06,0,151385,3,6,0,0,0,2,0,5.7,25269,2,0,27,-2,0.3,0,1.3,3,0,2,0,0,7.1,300556,0,418,0,0,678,6033,0,0,133,Burnley,West Ham,Chelsea,Swansea,Southampton,2.4,2.9,2,3.3,2.2,3.6,3,2.1,2.6,2.6,3.2,3.5,2.9,2.9,2.6,4.2,4,4.3,1.9,3.1,2.8,1.7,3,4.8,4.4,2.5,3.2,3.3,3.3,1.9
Borja,Baston,FWD,SWA,6900000,6,13,0.541666666666667,7.85024154589372E-08,1.88405797101449E-06,0,4254,0,2,0,0,0,1,0,1.9,274,-1,0,13,1,0.6,0,4,1,0,0,0,1,0.1,4715,0,0,0,0,142,3163,0,0,37,Watford,Stoke,Man Utd,Everton,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Michy,Batshuayi,FWD,CHE,8600000,0,13,2.6,3.02325581395349E-07,1.51162790697674E-06,0,96904,0,0,0,0,0,1,0,1.5,2348,-4,1,13,4,0,0,0.3,1,0,0,0,1,1.1,36691,0,0,0,0,58,170,-1,0,40,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,2.3,1.6,2.5,2.4,2.5,2.1,2.7,2.5,2.3,3.4,3.1,1.4,1.6,3.3,2.1,2.2,1.7,3,2.4,2.6,2.2,2.6,3.1,1.4,1.7,2.7,1.7,2.5,2.1,3.2
Asmir,Begovic,GLK,CHE,4800000,0,0,0,0,0,0,4150,0,0,0,0,0,0,0,0,156,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,938,0,150,0,0,0,29,0,0,0,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valon,Behrami,MID,WAT,4500000,3,14,1.8,4E-07,3.11111111111111E-06,0,7279,3,13,0,0,0,0,0,3.1,761,0,0,14,0,0.4,0,2,0,0,1,0,0,0.3,6992,0,127,0,0,693,468,0,0,87,Swansea,Hull City,Liverpool,Leicester,Stoke,1.4,0.9,0.9,1.8,1.1,1,1.1,0.9,1.5,0.9,0.9,1.1,1.3,0.9,0.9,1.6,1.2,0.9,1.1,0.9,1.2,1.5,0.9,0.9,1,1.3,0.9,1.1,1,0.9
Hector,Bellerin,DEF,ARS,6600000,4,36,4.5,6.81818181818182E-07,5.45454545454545E-06,0,306244,0,9,0,0,0,0,0,5.5,10603,1,-1,36,-1,1.1,0,7,5,0,3,0,2,26.9,217143,0,541,0,1,720,47819,1,0,159,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,4.2,5.5,6.1,4.4,6.8,6.2,6.1,4.7,4.6,5.3,5.6,5,5.7,6.3,4.8,4.4,4.7,5.3,5.8,5.9,5.7,5,5.8,6.4,5.4,5.5,5.6,4.1,5.9,4.9
Yohan,Benalouane,DEF,LEI,4000000,0,0,0,0,0,0,6328,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1190,0,15,0,0,0,17,0,0,0,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nabil,Bentaleb,MID,TOT,4500000,0,0,0,0,0,0,3792,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0.1,413,0,29,0,0,0,2,0,0,0,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saido,Berahino,FWD,WBA,6100000,0,6,1.5,2.45901639344262E-07,9.83606557377049E-07,0,37719,1,2,0,0,0,0,0,1,1693,-4,1,6,4,0,0,0,0,0,2,0,0,0.6,10038,0,226,0,0,243,259,-1,0,-3,Liverpool,Man City,Leicester,Burnley,Hull City,0,0,0,0,0,1,0.8,1.2,0.8,0.9,0.8,1.3,0.8,1.3,1.2,1.2,1.1,1.4,1,0.8,0.8,0.8,1.1,1,1.3,1,1.4,0.8,1.1,1.4
Steven,Berghuis,MID,WAT,5000000,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,55,0,0,0,2,0,0,0,Swansea,Hull City,Liverpool,Leicester,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
