FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Marvin,Emnes,FWD,SWA,4400000,0,0,0,0,0,0,16800,0,0,0,0,0,0,0,0,1006,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,10462,0,4,0,0,0,1159,0,0,0,Man Utd,Everton,Crystal Palace,Tottenham,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,8100000,2,33,3.7,4.5679012345679E-07,4.07407407407407E-06,0,303141,0,5,0,0,0,0,0,4.1,18181,-4,1,33,4,0.4,0,3.3,2,0,4,0,3,4.9,66562,0,738,0,0,773,1404,-1,0,129,Arsenal,West Ham,Chelsea,Swansea,Man Utd,2.3,3.8,2.2,3.9,3.3,3.5,4.7,2.8,3.3,3.4,3.7,2.3,3.8,4.2,1.8,3.7,4,3,3.7,2.8,3.6,4,4.9,3.2,2.5,2.5,4.4,3.6
Jonny,Evans,DEF,WBA,4500000,0,19,2.1,4.66666666666667E-07,4.22222222222222E-06,0,180113,5,12,0,0,0,0,0,4.2,9710,0,0,19,0,0.1,0,0.3,2,0,2,0,0,7.1,159297,0,343,0,1,810,2412,0,0,133,Leicester,Burnley,Hull City,Watford,Chelsea,1,2.1,2.1,1.7,1.4,1.5,1.4,2.9,1.9,1.5,1.8,1.9,1.7,2.2,2.6,2.7,2.1,1.3,2.6,1.3,1.7,2,2.8,1.4,1.7,1.5,1.6,1.8
Lukasz,Fabianski,GLK,SWA,5000000,1,36,3.6,7.2E-07,7.2E-06,0,74497,0,18,0,32,0,0,0,7.1,9559,0,1,36,0,0.6,0,3,4,0,2,0,0,5,127963,0,366,1,0,900,863,-1,0,195,Man Utd,Everton,Crystal Palace,Tottenham,Sunderland,3.3,3.1,4.5,4.1,4.2,4.4,3.8,5,5.4,5,4.5,4.6,4.3,3.3,3.9,3.3,4.5,4.5,3.8,3.4,4.5,4.7,3.9,4.6,3.1,3.8,4,3.9
,Fabio,DEF,MID,4400000,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,25,-1,0,0,1,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,47,0,0,0,Man City,Chelsea,Leicester,Hull City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cesc,Fabregas,MID,CHE,6900000,0,7,0.233333333333333,3.38164251207729E-08,1.01449275362319E-06,0,209066,0,3,0,0,0,0,0,1,2711,-6,1,7,6,0,0,0,0,0,0,0,1,1.6,24946,0,617,0,0,89,38,-1,0,41,Everton,Middlesbrough,Tottenham,Man City,West Brom,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Adam,Federici,GLK,BOU,4400000,0,0,0,0,0,0,1696,0,0,0,0,0,0,0,0,114,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,560,0,31,0,0,0,57,0,0,0,Sunderland,Stoke,Arsenal,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Feghouli,MID,WHU,5100000,1,3,0.1,1.96078431372549E-08,5.88235294117647E-07,0,131629,1,3,0,0,0,0,0,0.6,1374,-4,0,3,4,0.1,0,0.7,0,0,0,0,0,0.7,6514,0,0,0,0,131,60,0,0,16,Stoke,Tottenham,Man Utd,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marouane,Fellaini,MID,MUN,5800000,1,13,1.6,2.75862068965517E-07,2.24137931034483E-06,0,15354,4,8,0,0,0,0,0,2.2,537,-2,0,13,2,0.2,0,1.3,0,0,3,0,0,0.3,9889,0,164,0,0,603,147,0,0,108,Swansea,Arsenal,West Ham,Everton,Tottenham,0.9,0.8,1,0.8,0.9,0.8,0.9,1.4,1.1,0.8,0.8,0.8,0.9,0.8,1.1,0.8,1.4,0.8,1,0.9,1.1,1,0.8,0.8,1,0.8,0.8,0.8
Leroy,Fer,MID,SWA,5100000,2,41,4.6,9.01960784313725E-07,8.03921568627451E-06,0,319173,2,15,0,0,0,4,0,7.9,51273,1,1,41,-1,0.3,0,1.3,3,0,2,0,0,8.7,522291,0,107,0,1,768,4818,-1,0,164,Man Utd,Everton,Crystal Palace,Tottenham,Sunderland,5.4,4.2,4.2,4,6,5.2,5.7,4.7,6.1,4.9,3,3.1,4.6,3.9,6.7,3.7,5.8,5.6,3.8,5.1,4.4,4.2,5.2,4.6,5.2,5,5.8,4.5
Edimilson,Fernandes,MID,WHU,4900000,2,6,0.2,4.08163265306122E-08,1.22448979591837E-06,0,290,1,2,0,0,0,0,0,1.2,29,-1,0,6,1,0.3,0,1.7,0,0,1,0,0,0,483,0,0,0,0,182,95,0,0,23,Stoke,Tottenham,Man Utd,Arsenal,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Federico,Fernandez,DEF,SWA,4300000,0,9,1.5,3.48837209302326E-07,2.09302325581395E-06,0,45555,3,10,0,0,0,0,0,2.1,2869,-2,1,9,2,0.1,0,0.3,0,0,1,0,0,1.6,8182,0,333,0,0,540,226,-1,0,84,Man Utd,Everton,Crystal Palace,Tottenham,Sunderland,0.8,0.8,1.2,1.1,1.1,1.2,1,1.8,1.7,1.5,1.6,1.6,1.2,0.8,1,0.8,1.2,1.2,0.9,0.8,1.2,1.6,1,1.3,0.8,0.9,1,1
,Fernandinho,MID,MCI,5400000,3,26,2.6,4.81481481481482E-07,4.81481481481482E-06,0,82607,3,9,0,0,0,1,0,4.8,10508,-1,0,26,1,0.4,0,2.3,2,0,2,0,0,1.9,55752,0,417,0,0,900,1001,0,0,162,Middlesbrough,Crystal Palace,Burnley,Chelsea,Leicester,0,1.9,1.7,1.8,2,2.2,1.3,2.3,1.3,2.7,1.5,1.9,1.5,2.1,1.4,2.5,2.4,2,1.5,1.4,1.3,1.9,1.7,2,2.4,1.8,3.3,2
,Fernando,MID,MCI,4800000,2,6,0.2,4.16666666666667E-08,1.25E-06,0,10331,1,2,0,0,0,0,0,1.3,394,-2,0,6,2,0.1,0,0.7,0,0,1,0,0,0.2,3897,0,236,0,0,206,302,0,0,28,Middlesbrough,Crystal Palace,Burnley,Chelsea,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sam,Field,MID,WBA,4400000,0,4,0.133333333333333,3.03030303030303E-08,9.09090909090909E-07,0,396,1,1,0,0,0,0,0,0.9,29,-1,1,4,1,0,0,0,0,0,1,0,0,0,440,0,0,0,0,165,11,-1,0,27,Leicester,Burnley,Hull City,Watford,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Roberto,Firmino,MID,LIV,8600000,6,52,5.8,6.74418604651163E-07,6.04651162790698E-06,0,318579,1,12,0,0,0,4,0,6,14006,1,-1,52,-1,0.5,0,4.7,5,0,1,0,3,13.2,439116,0,522,0,2,798,81008,1,0,190,Watford,Southampton,Sunderland,Bournemouth,West Ham,7.6,5.6,8.5,4.7,7.3,7.1,5.1,7.2,6.1,6.9,6.4,7.4,6.6,6.9,6.9,6.2,5.1,8.5,4.8,7.6,8.7,5.8,6.4,6.6,6.3,7.2,5.2,7.8
Viktor,Fischer,MID,MID,4900000,1,8,0.266666666666667,5.4421768707483E-08,1.63265306122449E-06,0,40667,0,3,0,0,0,0,0,1.6,470,-6,0,8,6,0.1,0,0.3,0,0,0,0,1,0.3,1104,0,0,0,0,137,12,0,0,22,Man City,Chelsea,Leicester,Hull City,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Mathieu,Flamini,MID,CRY,4400000,0,2,0.0666666666666667,1.51515151515152E-08,4.54545454545455E-07,0,1331,0,1,0,0,0,0,0,0.5,152,-1,0,2,1,0,0,0,0,0,0,0,0,0,1961,0,0,0,0,20,123,0,0,7,Burnley,Man City,Swansea,Southampton,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jon,Flanagan,DEF,BUR,4300000,0,1,0.0333333333333333,7.75193798449612E-09,2.32558139534884E-07,0,12770,1,0,0,0,0,0,0,0.2,424,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.3,2018,0,67,0,0,55,676,0,0,7,Crystal Palace,West Brom,Man City,Stoke,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashley,Fletcher,FWD,WHU,5000000,0,6,1,2E-07,1.2E-06,0,5160,1,4,0,0,0,0,0,1.2,555,0,0,6,0,0.1,0,0.3,0,0,0,0,0,0.1,7286,0,0,0,0,156,564,0,0,5,Stoke,Tottenham,Man Utd,Arsenal,Liverpool,0.6,0.5,0.5,0.5,0.5,0.7,0.8,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.8,0.8,0.5,0.6,0.6,0.6,0.5,0.5,0.7,0.5
Darren,Fletcher,MID,WBA,4400000,1,22,2.2,5E-07,5E-06,0,305023,0,11,0,0,0,0,0,5,16506,-1,0,22,1,0.4,0,1.7,0,0,3,0,0,8.1,95698,0,403,0,0,841,10667,0,0,85,Leicester,Burnley,Hull City,Watford,Chelsea,1.6,2,1.8,1.6,1.1,1.5,1.8,1.1,1.4,1.3,1.2,2.1,1.9,1.4,1.3,2.1,1.3,1.2,1.1,1.7,1.7,1.4,1.1,1.1,2.5,1.4,1.2,1.8
Jose,Fonte,DEF,SOU,5400000,1,30,3.3,6.11111111111111E-07,5.55555555555556E-06,0,84100,1,9,0,0,0,0,0,5.6,5656,-1,0,30,1,0.3,0,1.7,4,0,3,0,0,4.6,58003,0,487,0,0,810,8319,0,0,165,Hull City,Liverpool,Everton,Crystal Palace,Middlesbrough,3.7,4.8,3.6,4.2,3.2,3.9,3,4.2,3.7,2.5,2.8,3.7,3.4,4.8,3.3,4.3,3.2,3.2,3.4,4.9,4.2,3.6,3,2.6,3.4,4,3.1,4.3
Adam,Forshaw,MID,MID,4500000,3,21,2.1,4.66666666666667E-07,4.66666666666667E-06,0,3478,1,9,0,0,0,0,0,4.7,441,0,0,21,0,0.6,0,2.7,0,0,3,0,0,0.1,4801,0,0,0,0,791,1329,0,0,137,Man City,Chelsea,Leicester,Hull City,Southampton,1,1.2,1.5,1.2,1.3,1,1.4,1.3,1.5,2.3,1.5,1.4,1.3,1.1,1.5,1.4,1.3,2,1.7,1.7,1.7,1.9,1,1,1,1,1.3,1
Fraser,Forster,GLK,SOU,5000000,2,30,3,6E-07,6E-06,0,82564,2,10,0,15,0,0,0,6,5200,0,0,30,0,0.3,0,1.7,0,0,3,0,0,4.5,63796,0,233,0,0,900,5749,0,0,140,Hull City,Liverpool,Everton,Crystal Palace,Middlesbrough,3.3,4.4,3.1,3.7,2.8,3.4,2.6,3.7,3.2,2.1,2.4,3.2,2.9,4.4,2.8,3.9,2.8,2.7,2.9,4.5,3.7,3.1,2.6,2.2,2.9,3.6,2.7,3.8
Ben,Foster,GLK,WBA,4700000,1,34,3.4,7.23404255319149E-07,7.23404255319149E-06,0,174967,0,14,0,35,0,0,0,7.2,25299,2,0,34,-2,0.5,0,2.3,3,0,2,0,0,15.1,408039,0,129,0,1,900,3031,0,0,186,Leicester,Burnley,Hull City,Watford,Chelsea,2.3,4.2,4.2,3.5,3,3.3,3.1,4.8,4,3.3,3.8,3.9,3.5,4.3,4.4,5,4.2,2.8,4.2,2.9,3.6,4,4.7,3,3.6,3.2,3.3,3.8
Timothy,Fosu-Mensah,DEF,MUN,4200000,0,0,0,0,0,0,6446,0,0,0,0,0,0,0,0,276,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,1732,0,40,0,0,0,287,0,0,0,Swansea,Arsenal,West Ham,Everton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4500000,1,29,2.9,6.44444444444444E-07,6.44444444444444E-06,0,31574,1,14,0,0,0,0,0,6.4,2812,0,0,29,0,0.9,0,4,3,0,3,0,0,2.5,75621,0,462,0,1,900,18512,0,0,203,Sunderland,Stoke,Arsenal,Liverpool,Burnley,3.7,2.3,3,4.4,1.5,3.5,3.9,1.4,1.9,4.2,2.2,3.5,4,1.4,2.9,2.1,1.4,4.4,3.3,2,2.6,3.3,1.9,3.1,1.8,4.1,4,1.4
Ryan,Fraser,MID,BOU,4900000,1,7,0.233333333333333,4.76190476190476E-08,1.42857142857143E-06,0,243,0,1,0,0,0,0,0,1.4,10,-1,0,7,1,0.1,0,0.7,0,0,1,0,0,0,274,0,0,0,0,206,17,0,0,21,Sunderland,Stoke,Arsenal,Liverpool,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
George,Friend,DEF,MID,4400000,7,28,3.1,7.04545454545455E-07,6.36363636363636E-06,0,126610,1,11,0,0,0,0,0,6.4,3543,-1,0,28,1,1.3,0,5.7,3,0,2,0,1,3.1,41836,0,0,0,0,810,13085,0,0,171,Man City,Chelsea,Leicester,Hull City,Southampton,2.5,2.9,1.9,2.9,3.4,4.3,2.9,2.7,2.4,3.2,3.1,4.3,3.1,3.3,3.1,4.1,3.8,3.4,2.7,3.3,3.6,3.7,3.9,3,2.5,2.6,3.5,4
Dael,Fry,DEF,MID,4000000,0,0,0,0,0,0,56558,0,0,0,0,0,0,0,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3224,0,0,0,0,0,38,0,0,0,Man City,Chelsea,Leicester,Hull City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ezekiel,Fryers,DEF,CRY,4500000,0,6,0.2,4.44444444444444E-08,1.33333333333333E-06,0,390,0,1,0,0,0,0,0,1.3,66,0,0,6,0,0.2,0,0.7,0,0,0,0,1,0,738,0,0,0,0,75,25,0,0,23,Burnley,Man City,Swansea,Southampton,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Christian,Fuchs,DEF,LEI,5400000,2,37,3.7,6.85185185185185E-07,6.85185185185185E-06,0,205928,1,16,0,0,0,1,0,6.9,8189,-1,0,37,1,0.7,0,3.7,3,0,3,0,1,8.6,99833,0,482,0,1,900,42838,0,0,224,West Brom,Watford,Middlesbrough,Sunderland,Man City,4.8,2.9,4.3,3,4.1,2.7,3.7,4.7,5.6,2.8,4.6,3.3,2.5,4.3,3.1,5.6,4.5,4.2,3.6,5.5,5.1,2.2,4.1,5.3,3.3,4.7,2.3,5.6
Jay,Fulton,MID,SWA,4400000,0,1,0.0333333333333333,7.57575757575758E-09,2.27272727272727E-07,0,928,0,1,0,0,0,0,0,0.2,68,-1,0,1,1,0,0,0,0,0,0,0,0,0,556,0,4,0,0,19,29,0,0,4,Man Utd,Everton,Crystal Palace,Tottenham,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramiro,Funes Mori,DEF,EVE,4700000,7,14,0.466666666666667,9.9290780141844E-08,2.97872340425532E-06,0,69860,0,2,0,0,0,0,0,3,1429,-3,0,14,3,0.6,0,2.7,1,0,1,0,0,1.4,15052,0,304,0,0,288,1581,0,0,72,Chelsea,Swansea,Southampton,Man Utd,Watford,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3
,Gabriel,DEF,ARS,4800000,0,0,0,0,0,0,5656,0,0,0,0,0,0,0,0,183,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,892,0,244,0,0,0,117,0,0,0,Tottenham,Man Utd,Bournemouth,West Ham,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brendan,Galloway,DEF,WBA,4300000,0,9,0.3,6.97674418604651E-08,2.09302325581395E-06,0,12080,0,3,0,0,0,0,0,2.1,829,-2,0,9,2,0,0,0,0,0,1,0,0,0.3,11963,0,126,0,0,247,183,0,0,44,Leicester,Burnley,Hull City,Watford,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Cristian,Gamboa,DEF,WBA,4000000,0,0,0,0,0,0,22856,0,0,0,0,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1825,0,0,0,0,0,35,0,0,0,Leicester,Burnley,Hull City,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Garcia,MID,MCI,5000000,1,2,0.0666666666666667,1.33333333333333E-08,4E-07,0,152,0,0,0,0,0,0,0,0.4,22,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0,207,0,0,0,0,24,35,0,0,8,Middlesbrough,Crystal Palace,Burnley,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Gardner,MID,WBA,5300000,0,12,0.4,7.54716981132075E-08,2.26415094339623E-06,0,6276,0,5,0,0,0,0,0,2.3,182,-2,0,12,2,0.1,0,0.3,0,0,1,0,1,0.1,4882,0,244,0,0,188,12,0,0,47,Leicester,Burnley,Hull City,Watford,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Florin,Gardos,DEF,SOU,4000000,0,0,0,0,0,0,2488,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3651,0,0,0,0,0,665,0,0,0,Hull City,Liverpool,Everton,Crystal Palace,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,SOU,4500000,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,15,0,0,0,2,0,0,0,Hull City,Liverpool,Everton,Crystal Palace,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Gibbs,DEF,ARS,4800000,4,7,0.233333333333333,4.86111111111111E-08,1.45833333333333E-06,0,16056,1,1,0,0,0,0,0,1.5,950,-2,0,7,2,0.4,0,1.7,0,0,0,0,1,0.5,4682,0,69,0,0,137,1395,0,0,36,Tottenham,Man Utd,Bournemouth,West Ham,Stoke,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Gibson,DEF,MID,4600000,6,40,4,8.69565217391304E-07,8.69565217391304E-06,0,49132,0,11,0,0,0,1,0,8.7,5618,1,0,40,-1,1,0,4.7,5,0,3,0,0,5,206143,0,0,0,1,900,38934,0,0,194,Man City,Chelsea,Leicester,Hull City,Southampton,3.8,4.3,2.9,4.2,4.9,5.6,4.2,4.1,3.6,4.6,4.5,5.6,4.6,4.8,4.4,5.6,5.3,4.9,4,4.7,5.2,5.2,5,4.3,3.7,3.8,5.1,5.1
Darron,Gibson,MID,EVE,4300000,0,0,0,0,0,0,3747,0,0,0,0,0,0,0,0,228,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1474,0,44,0,0,0,332,0,0,0,Chelsea,Swansea,Southampton,Man Utd,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,ARS,8800000,12,18,4.5,5.11363636363636E-07,2.04545454545455E-06,0,73513,0,0,0,0,0,2,0,2,2017,-2,0,18,2,0.5,0,4,3,0,0,0,1,1.5,69224,0,629,0,1,76,31443,0,0,64,Tottenham,Man Utd,Bournemouth,West Ham,Stoke,4.8,4.8,6.2,5.6,5.3,4.7,5.8,5.2,5.4,4.3,6.3,5.7,4.6,4.6,5.3,5.3,5.6,6.2,6,5.5,5.8,6.2,5.4,6,4.6,4.7,5.6,5.3
Shay,Given,GLK,STK,4500000,0,13,2.6,5.77777777777778E-07,2.88888888888889E-06,0,16594,1,14,0,18,0,0,0,2.9,1255,0,0,13,0,0,0,0,3,0,0,0,0,0.6,18389,1,24,1,1,450,112,0,0,92,West Ham,Bournemouth,Watford,Burnley,Arsenal,3.2,3.7,2.3,3,3.6,2.9,2.5,3.2,1.8,2.5,2.3,2.1,2.5,2.6,3,2.4,2.2,1.8,2.4,1.3,2,3.8,2.3,2.4,3.7,2.1,3.4,2.5
Serge,Gnabry,MID,ARS,5000000,0,0,0,0,0,0,731,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,4,0,0,0,4,0,0,0,Tottenham,Man Utd,Bournemouth,West Ham,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heurelho,Gomes,GLK,WAT,4900000,6,35,3.5,7.14285714285714E-07,7.14285714285714E-06,0,50847,1,13,0,27,0,0,0,7.1,3441,-1,0,35,1,1.6,0,7.7,4,0,3,0,0,2.3,22437,0,375,0,0,900,4513,0,0,188,Liverpool,Leicester,Stoke,West Brom,Everton,4.3,3.9,4.6,4,3.8,2.9,3.7,4.5,4.5,4.4,3.4,3.4,4.8,4.5,2.8,5,4.4,3,4.7,4.2,3.9,3.8,3.6,4.2,5,2.2,2.8,3.2
Joseph,Gomez,DEF,LIV,4900000,0,0,0,0,0,0,763,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0,157,0,58,0,0,0,13,0,0,0,Watford,Southampton,Sunderland,Bournemouth,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0,0,0,0,1352,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,242,0,0,0,9,0,0,0,Man Utd,Everton,Crystal Palace,Tottenham,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lynden,Gooch,MID,SUN,4400000,1,9,0.3,6.81818181818182E-08,2.04545454545455E-06,0,2095,2,4,0,0,0,0,0,2,116,-1,0,9,1,0.2,0,0.7,0,0,1,0,0,0,2706,0,0,0,0,310,60,0,0,38,Bournemouth,Hull City,Liverpool,Leicester,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Dan,Gosling,MID,BOU,4700000,1,15,0.5,1.06382978723404E-07,3.19148936170213E-06,0,4806,1,1,0,0,0,1,0,3.2,340,-3,0,15,3,0.6,0,3,0,0,1,0,0,0.1,1571,0,331,0,0,229,592,0,0,53,Sunderland,Stoke,Arsenal,Liverpool,Burnley,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Lewis,Grabban,FWD,BOU,4400000,0,6,0.2,4.54545454545455E-08,1.36363636363636E-06,0,120627,0,2,0,0,0,0,0,1.4,7211,-1,0,6,1,0,0,0,0,0,0,0,1,3.7,90846,0,124,0,0,60,10259,0,0,17,Sunderland,Stoke,Arsenal,Liverpool,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Max,Gradel,MID,BOU,5100000,0,4,0.133333333333333,2.61437908496732E-08,7.84313725490196E-07,0,12220,1,0,0,0,0,0,0,0.8,198,-4,0,4,4,0,0,0,0,0,0,0,0,0.1,919,0,155,0,0,95,28,0,0,14,Sunderland,Stoke,Arsenal,Liverpool,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Lee,Grant,GLK,STK,4100000,3,22,0.733333333333333,1.78861788617886E-07,5.36585365853659E-06,0,5880,0,3,0,18,0,0,0,5.4,2250,1,0,22,-1,1.2,0,5,1,0,2,0,0,2.3,88450,0,0,0,0,450,12832,0,0,104,West Ham,Bournemouth,Watford,Burnley,Arsenal,0.5,0.6,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.6,0.4
