FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
,Josh Robson,DEF,SUN,4000000,0,0,0,0,0,0,1837,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4193,0,0,0,0,0,300,0,0,0,Hull City,Liverpool,Leicester,Swansea,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Jutkiewicz,FWD,BUR,4400000,0,2,0.0606060606060606,1.37741046831956E-08,4.54545454545455E-07,0,19333,0,0,0,0,0,0,0,0.5,801,-1,0,2,1,0,0,0,0,0,0,0,0,0.5,8359,0,0,0,0,13,226,0,0,5,West Brom,Man City,Stoke,Bournemouth,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Kabasele,DEF,WAT,4800000,0,2,0.0606060606060606,1.26262626262626E-08,4.16666666666667E-07,0,1865,0,3,0,0,0,0,0,0.4,95,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0.1,384,0,0,0,0,61,28,0,0,12,Leicester,Stoke,West Brom,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Younes,Kaboul,DEF,WAT,4400000,-1,21,2.6,5.90909090909091E-07,4.77272727272727E-06,0,15765,0,15,0,0,0,0,0,4.8,1422,-1,0,21,1,0.8,0,3.7,0,0,3,0,0,0.9,20136,0,231,0,0,692,5449,0,0,132,Leicester,Stoke,West Brom,Everton,Man City,2.5,3.1,2.6,2.8,1.8,2,2.9,3,2.8,2.3,2.2,3.5,2.9,1.6,3.8,2.9,1.7,2.8,2.4,2.6,2.2,2.4,2.5,3.8,1.3,1.7,2.1
Sullay,Kaikai,MID,CRY,4500000,0,0,0,0,0,0,2108,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,9,0,0,0,1,0,0,0,Man City,Swansea,Southampton,Hull City,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Kane,FWD,TOT,10700000,8,32,5.3,4.95327102803738E-07,2.99065420560748E-06,0,647286,0,3,0,0,0,3,0,3,2624,-3,0,32,3,0.3,0,2.7,5,0,3,0,1,5.9,197635,0,1053,0,0,491,41037,0,0,118,West Ham,Chelsea,Swansea,Man Utd,Hull City,7.9,4.7,7.3,5.4,7.2,8,6,5.6,6.8,7.2,6.5,6.5,6.6,6.1,7.4,7.8,6.8,7.4,5.3,6.8,7,8,5.4,6.2,6.2,6.8,6.8
N'Golo,Kante,MID,CHE,4800000,3,32,2.9,6.04166666666667E-07,6.66666666666667E-06,0,538752,1,9,0,0,0,1,0,6.7,21403,-2,0,32,2,1,0,4.7,0,0,6,0,0,14.4,149586,0,501,0,0,990,20915,0,0,195,Middlesbrough,Tottenham,Man City,West Brom,Sunderland,2.5,2.5,1.5,2.5,2.8,2,3.4,2.6,1.5,2.2,2.5,1.4,1.7,1.8,2.7,1.6,3,1.9,2.4,2.1,1.5,2.2,2.7,1.6,3,2.2,3.5
Bartosz,Kapustka,MID,LEI,5100000,0,0,0,0,0,0,5330,0,0,0,0,0,0,0,0,87,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,387,0,0,0,0,0,11,0,0,0,Watford,Middlesbrough,Sunderland,Man City,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loris,Karius,GLK,LIV,4900000,4,18,3,6.12244897959184E-07,3.6734693877551E-06,0,14144,0,6,0,14,0,0,0,3.7,2406,-1,0,18,1,0.6,0,2.7,0,0,1,0,0,1.1,39442,0,0,0,0,540,5937,0,0,90,Southampton,Sunderland,Bournemouth,West Ham,Middlesbrough,2.8,3.1,2.5,4.5,2.5,1.9,4,2.7,2.4,1.8,3.1,3.2,2.9,3.8,1.5,4.1,3.7,2.1,3.6,4.5,3.2,3,3.7,2.5,3.7,3.4,3
Michael,Keane,DEF,BUR,4900000,1,37,3.4,6.93877551020408E-07,7.55102040816327E-06,0,32463,1,15,0,0,0,1,0,7.6,3694,-1,0,37,1,0.6,0,3,2,0,3,0,0,2.7,86675,0,0,0,1,990,13521,0,0,215,West Brom,Man City,Stoke,Bournemouth,West Ham,3.3,3.5,3.5,5.1,3.6,2.8,3.8,3.9,2.3,4.6,4.1,4,2.7,4,3.2,3,3.5,2.6,4.6,4.8,2.8,2.1,3.4,3.6,4.2,2.8,5.1
Will,Keane,FWD,HUL,4500000,1,8,0.242424242424242,5.38720538720539E-08,1.77777777777778E-06,0,17932,0,10,0,0,0,0,0,1.8,8003,0,0,8,0,0.4,0,1.7,0,0,1,0,0,0.7,38910,0,0,0,0,280,1136,0,0,9,Sunderland,West Brom,Middlesbrough,Crystal Palace,Tottenham,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Martin,Kelly,DEF,CRY,4400000,0,14,1.4,3.18181818181818E-07,3.18181818181818E-06,0,19271,0,14,0,0,0,0,0,3.2,2210,-1,0,14,1,0.1,0,0.3,0,0,0,0,1,0.8,33696,0,96,0,0,617,424,0,0,85,Man City,Swansea,Southampton,Hull City,Man Utd,0.7,1,1,1.1,0.7,0.8,0.9,1.8,0.8,1.5,1,0.9,0.8,1.2,0.7,1.1,1.1,0.9,0.7,1,1.4,0.8,1.4,1,0.7,0.8,0.7
,Kenedy,MID,WAT,5200000,0,1,0.0303030303030303,5.82750582750583E-09,1.92307692307692E-07,0,1971,0,0,0,0,0,0,0,0.2,55,-3,0,1,3,0,0,0,0,0,0,0,0,0,1091,0,86,0,0,16,11,0,0,2,Leicester,Stoke,West Brom,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wahbi,Khazri,MID,SUN,6100000,0,10,0.303030303030303,4.96770988574267E-08,1.63934426229508E-06,0,10348,2,11,0,0,0,0,0,1.6,168,-4,0,10,4,0.2,0,1,0,0,1,0,0,0.2,703,0,172,0,0,426,50,0,0,29,Hull City,Liverpool,Leicester,Swansea,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Ki Sung-yueng,MID,SWA,5100000,2,16,0.484848484848485,9.5068330362448E-08,3.13725490196078E-06,0,3653,0,13,0,0,0,0,0,3.1,131,-4,0,16,4,0.5,0,2.3,0,0,1,0,0,0.1,927,0,241,0,0,542,75,0,0,98,Everton,Crystal Palace,Tottenham,Sunderland,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Michael,Kightly,MID,BUR,4300000,0,4,0.121212121212121,2.81888653981677E-08,9.30232558139535E-07,0,9100,0,1,0,0,0,0,0,0.9,741,-2,0,4,2,0.2,0,0.7,0,0,0,0,0,0.4,8232,0,0,0,0,95,332,0,0,14,West Brom,Man City,Stoke,Bournemouth,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andy,King,MID,LEI,4800000,2,12,0.363636363636364,7.57575757575757E-08,2.5E-06,0,10357,0,7,0,0,0,0,0,2.5,313,-2,0,12,2,0.4,0,2,0,0,0,0,0,0.2,2966,0,174,0,0,445,217,0,0,61,Watford,Middlesbrough,Sunderland,Man City,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Joshua,King,MID,BOU,5400000,1,34,3.4,6.2962962962963E-07,6.2962962962963E-06,0,40277,1,14,0,0,0,2,0,6.3,3918,-1,0,34,1,0.4,0,2,2,0,2,0,1,0.8,43271,0,321,0,0,758,551,0,0,102,Stoke,Arsenal,Liverpool,Burnley,Leicester,1.9,1.7,2.8,1.8,5,3.8,1.7,2.5,2.5,2.2,4.1,3.4,1.7,3,2.2,2.3,3.7,3.8,1.9,1.7,3.2,1.7,4.1,2.9,3.6,4.5,2.2
Stephen,Kingsley,DEF,SWA,4100000,1,19,2.7,6.58536585365854E-07,4.63414634146341E-06,0,210680,0,9,0,0,0,0,0,4.6,13096,1,0,19,-1,0.6,0,2.3,2,0,2,0,0,12.9,493912,0,75,0,1,585,30525,0,0,113,Everton,Crystal Palace,Tottenham,Sunderland,West Brom,2,2.8,2.6,2.3,3,2.6,3.7,3.6,3.2,3.3,3.5,2.8,2.2,2.3,2,2.8,2.9,2.6,2.2,2.9,3.5,2.5,3.1,1.9,2.7,2.4,2.5
Jan,Kirchhoff,MID,SUN,4400000,0,6,0.181818181818182,4.13223140495868E-08,1.36363636363636E-06,0,2403,1,8,0,0,0,0,0,1.4,82,-1,0,6,1,0,0,0,0,0,0,0,0,0,690,0,118,0,0,298,22,0,0,38,Hull City,Liverpool,Leicester,Swansea,Chelsea,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ragnar,Klavan,DEF,LIV,4700000,0,5,1.3,2.76595744680851E-07,1.06382978723404E-06,0,36385,0,6,0,0,0,0,0,1.1,865,-3,0,5,3,0.1,0,0.3,0,0,0,0,0,0.5,7994,0,0,0,0,271,133,0,0,56,Southampton,Sunderland,Bournemouth,West Ham,Middlesbrough,0.7,0.8,0.6,1.7,0.6,0.6,1.2,0.7,0.6,0.6,0.8,0.9,0.8,1.1,0.6,1.5,1.1,0.6,1,1.5,0.9,0.8,1,0.6,1.1,1.2,0.8
Aleksandar,Kolarov,DEF,MCI,5800000,2,20,2,3.44827586206897E-07,3.44827586206897E-06,0,110988,4,8,0,0,0,0,0,3.4,4624,-2,0,20,2,0.5,0,2.7,0,0,2,0,0,3.6,41353,1,429,0,0,842,2158,0,0,138,Crystal Palace,Burnley,Chelsea,Leicester,Watford,2,1.2,1.5,1,1.7,2.5,1.8,2.3,1.9,1.1,1.9,2.4,1.5,1.5,1.2,1.4,2.1,2.7,2.8,1.2,1.6,1.7,1.7,1.5,1.8,1.5,1.5
Vincent,Kompany,DEF,MCI,5900000,0,2,0.0606060606060606,1.02722136620442E-08,3.38983050847458E-07,0,14489,1,1,0,0,0,0,0,0.3,1181,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0.4,4666,0,173,0,0,78,450,0,0,8,Crystal Palace,Burnley,Chelsea,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arouna,Kone,FWD,EVE,5100000,0,3,0.0909090909090909,1.7825311942959E-08,5.88235294117647E-07,0,61331,0,0,0,0,0,0,0,0.6,2660,-4,0,3,4,0,0,0,0,0,0,0,0,0.9,12263,0,289,0,0,46,82,0,0,9,Swansea,Southampton,Man Utd,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamine,Kone,DEF,SUN,4400000,2,13,1.4,3.18181818181818E-07,2.95454545454545E-06,0,61952,0,17,0,0,0,0,0,3,1332,-1,0,13,1,0.3,0,1.3,0,0,0,0,0,1.2,15232,0,176,0,0,810,1433,0,0,116,Hull City,Liverpool,Leicester,Swansea,Chelsea,0.9,1.3,0.9,0.9,0.9,1,0.7,0.7,1.7,1.2,1,1.1,1.1,1.1,0.7,0.7,0.8,1.1,0.8,0.7,0.7,1.7,1.7,1.5,1,0.9,0.7
Dimitrios,Konstantopoulos,GLK,MID,4300000,0,0,0,0,0,0,5011,0,0,0,0,0,0,0,0,151,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,407,0,0,0,0,0,16,0,0,0,Chelsea,Leicester,Hull City,Southampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurent,Koscielny,DEF,ARS,6500000,1,54,5.4,8.30769230769231E-07,8.30769230769231E-06,0,127600,1,7,0,0,0,2,0,8.3,26790,5,0,54,-5,0.6,0,3.7,8,0,4,0,0,20.5,653005,0,493,0,2,900,52989,0,0,254,Man Utd,Bournemouth,West Ham,Stoke,Everton,5.7,8.1,7.2,6.9,6,6.3,6.5,6.6,6.6,7.5,7.2,6.8,6.1,6.5,7.3,7.1,6.4,7.8,5.5,7.3,7.7,7.1,6.2,7.1,5.4,7.4,7
Cheikhou,Kouyate,MID,WHU,5100000,2,24,2.2,4.31372549019608E-07,4.70588235294118E-06,0,75431,1,20,0,0,0,0,0,4.7,2040,-4,0,24,4,0.5,0,2.3,0,0,3,0,0,1,16945,0,498,0,0,990,401,0,0,144,Tottenham,Man Utd,Arsenal,Liverpool,Burnley,1.1,1.4,1.1,1.1,2.2,1.6,1.6,1.4,2,1.5,1.7,1.3,1.2,1.5,1.4,1.4,1.1,2.6,1.4,1.1,1.8,1.9,2,1.2,1.6,1.2,1.1
Dusan,Kuciak,GLK,HUL,4000000,0,0,0,0,0,0,3209,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6172,0,0,0,0,0,272,0,0,0,Sunderland,West Brom,Middlesbrough,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0,0,0,0,890,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,8,0,0,0,Man City,Swansea,Southampton,Hull City,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Lafferty,DEF,BUR,4000000,0,0,0,0,0,0,19056,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2898,0,0,0,0,0,42,0,0,0,West Brom,Man City,Stoke,Bournemouth,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam,Lallana,MID,LIV,7200000,12,59,1.78787878787879,2.48316498316498E-07,8.19444444444444E-06,0,456635,1,12,0,0,0,3,0,8.3,70714,2,-1,59,-2,0.8,0,5.7,8,0,2,0,5,10.2,598447,0,416,0,2,766,37463,1,0,229,Southampton,Sunderland,Bournemouth,West Ham,Middlesbrough,0,0,0.9,1.2,1.1,0.9,1.2,0.9,1.3,1,1.3,1,1,1.2,0.9,0.9,1.7,0.9,1.5,1.7,0.9,0.9,1.1,0.9,1.3,0.9,1.4
Rickie,Lambert,FWD,WBA,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,7633,0,0,0,0,0,0,0,0.2,114,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1149,0,72,0,0,13,13,0,0,3,Burnley,Hull City,Watford,Chelsea,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erik,Lamela,MID,TOT,6700000,0,28,0.848484848484849,1.26639529624604E-07,4.17910447761194E-06,0,492771,1,2,0,0,0,1,0,4.2,23914,-3,0,28,3,0.1,1,0.7,4,0,4,0,1,4.6,301377,0,519,0,0,595,111,0,0,93,West Ham,Chelsea,Swansea,Man Utd,Hull City,0,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4
Manuel,Lanzini,MID,WHU,6400000,3,31,0.939393939393939,1.46780303030303E-07,4.84375E-06,0,13850,0,12,0,0,0,2,0,4.8,2592,-1,0,31,1,0.4,0,2.7,3,0,3,0,0,0.3,19757,0,381,0,1,582,626,0,0,134,Tottenham,Man Utd,Arsenal,Liverpool,Burnley,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Sebastian,Larsson,MID,SUN,4700000,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,18,-3,1,0,3,0,0,0,0,0,0,0,0,0,136,0,58,0,0,0,16,-1,0,0,Hull City,Liverpool,Leicester,Swansea,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant,Leadbitter,MID,MID,4800000,0,1,0.0303030303030303,6.31313131313131E-09,2.08333333333333E-07,0,403,0,0,0,0,0,0,0,0.2,10,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0,164,0,0,0,0,28,10,0,0,3,Chelsea,Leicester,Hull City,Southampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Ledley,MID,CRY,4500000,1,22,0.666666666666667,1.48148148148148E-07,4.88888888888889E-06,0,22781,0,12,0,0,0,1,0,4.9,2512,0,0,22,0,0.4,0,1.7,1,0,1,0,0,0.7,20903,0,121,0,0,577,539,0,0,107,Man City,Swansea,Southampton,Hull City,Man Utd,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
,Lee Chung-yong,MID,CRY,4400000,0,17,0.515151515151515,1.17079889807163E-07,3.86363636363636E-06,0,12358,0,5,0,0,0,0,0,3.9,685,-1,0,17,1,0.2,0,1,0,0,2,0,1,0.3,12467,0,56,0,0,277,264,0,0,73,Man City,Swansea,Southampton,Hull City,Man Utd,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Jonathan,Leko,MID,WBA,4300000,0,8,0.242424242424242,5.63777307963354E-08,1.86046511627907E-06,0,20217,0,2,0,0,0,0,0,1.9,1163,-2,0,8,2,0.1,0,0.3,0,0,0,0,1,0.4,18642,0,28,0,0,86,891,0,0,27,Burnley,Hull City,Watford,Chelsea,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Brian,Lenihan,DEF,HUL,3900000,0,0,0,0,0,0,43211,0,0,0,0,0,0,0,0,2901,-1,0,0,1,0,0,0,0,0,0,0,0,1.6,47553,0,0,0,0,0,5295,0,0,0,Sunderland,West Brom,Middlesbrough,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Lennon,MID,EVE,5600000,1,3,0.0909090909090909,1.62337662337662E-08,5.35714285714286E-07,0,11130,0,1,0,0,0,0,0,0.5,185,-4,0,3,4,0.1,0,0.7,0,0,0,0,0,0.2,1341,0,278,0,0,50,58,0,0,18,Swansea,Southampton,Man Utd,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremain,Lens,MID,SUN,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,2373,0,1,0,0,0,0,0,0.3,22,-1,0,2,1,0,0,0,0,0,0,0,0,0,157,0,180,0,0,69,3,0,0,12,Hull City,Liverpool,Leicester,Swansea,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse,Lingard,MID,MUN,5700000,1,15,0.454545454545455,7.97448165869218E-08,2.63157894736842E-06,0,35314,0,6,0,0,0,0,0,2.6,1599,-3,0,15,3,0.4,0,2,0,0,2,0,1,0.4,9514,0,318,0,0,334,662,0,0,67,Arsenal,West Ham,Everton,Tottenham,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jake,Livermore,MID,HUL,4800000,2,21,1.9,3.95833333333333E-07,4.375E-06,0,4364,1,24,0,0,0,0,0,4.4,211,-2,0,21,2,0.4,0,2,0,0,1,0,1,0.1,2412,0,0,0,0,939,163,0,1,149,Sunderland,West Brom,Middlesbrough,Crystal Palace,Tottenham,1.7,1,1.6,1,1,1,1,1.4,1.3,1.6,1,1.4,1,1,1.5,1.3,1.2,1,1.1,1.3,1,1.2,1.3,1.1,1.6,1.2,1
Fernando,Llorente,FWD,SWA,6100000,1,24,2.7,4.42622950819672E-07,3.9344262295082E-06,0,135418,0,16,0,0,0,1,0,3.9,3814,-4,1,24,4,0.2,0,1.3,1,0,1,0,1,1.3,71487,0,0,0,0,698,1554,-1,0,61,Everton,Crystal Palace,Tottenham,Sunderland,West Brom,2.1,2.7,2.1,3,3,2.5,2.9,3,3.1,1.9,2.7,2.6,2.9,3.1,1.9,2.9,3.6,2,2.1,2.4,2.7,2.3,2.6,2.2,2.8,3.1,2.5
Hugo,Lloris,GLK,TOT,5500000,2,38,4.2,7.63636363636364E-07,6.90909090909091E-06,0,188231,0,5,0,19,0,0,0,6.9,8287,0,0,38,0,0.6,0,3.3,1,0,4,0,0,7,137455,0,419,0,0,754,8945,0,0,169,West Ham,Chelsea,Swansea,Man Utd,Hull City,6.2,3.5,5,3.2,5.2,5.7,4.6,4.3,5.1,5.3,3.6,4.1,4.9,4.8,6,5.6,5.3,5.8,3.5,4.6,5.4,6.3,2.7,5.7,4.9,4.4,4.9
Ruben,Loftus-Cheek,MID,CHE,5100000,0,1,0.0303030303030303,5.941770647653E-09,1.96078431372549E-07,0,3626,0,0,0,0,0,0,0,0.2,89,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,329,0,68,0,0,9,7,0,0,3,Middlesbrough,Tottenham,Man City,West Brom,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris,Long,FWD,BUR,4500000,0,0,0,0,0,0,30093,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4051,0,0,0,0,0,64,0,0,0,West Brom,Man City,Stoke,Bournemouth,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,976,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4269,0,0,0,0,0,1768,0,0,0,West Brom,Man City,Stoke,Bournemouth,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,6100000,0,8,1.1,1.80327868852459E-07,1.31147540983607E-06,0,434064,1,5,0,0,0,0,0,1.3,5815,-4,0,8,4,0,0,0,0,0,0,0,0,3.2,50173,0,435,0,0,324,166,0,0,16,Liverpool,Everton,Crystal Palace,Middlesbrough,Stoke,0,0.8,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.9,0.7,0.8,0.7,0.6,0.6,0.6,0.6,0.9,0.7,0.6,0.7,0.6,0.9,0.6,0.6,0.7
Donald,Love,DEF,SUN,4100000,1,3,0.0909090909090909,2.21729490022173E-08,7.31707317073171E-07,0,77940,1,5,0,0,0,0,0,0.7,5117,1,0,3,-1,0.1,0,0.3,0,0,0,0,0,4.3,204693,0,3,0,0,195,2221,0,0,34,Hull City,Liverpool,Leicester,Swansea,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dejan,Lovren,DEF,LIV,5000000,0,29,3.6,7.2E-07,5.8E-06,0,104296,2,11,0,0,0,2,0,5.8,14769,0,0,29,0,0.6,0,3,2,0,1,0,0,5.4,190295,0,248,0,0,720,11301,0,0,145,Southampton,Sunderland,Bournemouth,West Ham,Middlesbrough,3.6,4.1,3.3,5.4,3.3,2.6,5,3.6,3.1,2.4,4.1,4.1,3.8,4.8,2,4.9,4.7,2.8,4.6,5.4,4.2,3.9,4.7,3.3,4.8,4.1,4
Matthew,Lowton,DEF,BUR,4500000,1,29,2.6,5.77777777777778E-07,6.44444444444444E-06,0,13423,3,15,0,0,0,0,0,6.4,1097,0,0,29,0,0.7,0,3,2,0,3,0,0,0.9,30182,0,0,0,0,990,3255,0,0,188,West Brom,Man City,Stoke,Bournemouth,West Ham,2.2,2.3,2.4,3.9,2.7,1.8,2.6,2.7,1.4,3.2,3.1,2.7,1.8,2.7,2.1,2,2.7,1.7,3.2,3.4,1.8,1.3,2.2,2.4,2.9,1.8,3.9
Leiva,Lucas,MID,LIV,4400000,2,5,0.151515151515152,3.4435261707989E-08,1.13636363636364E-06,0,6906,1,2,0,0,0,0,0,1.1,370,-1,0,5,1,0.2,0,1,0,0,0,0,0,0.2,7773,0,253,0,0,192,416,0,0,28,Southampton,Sunderland,Bournemouth,West Ham,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Greg,Luer,FWD,HUL,4400000,0,0,0,0,0,0,3233,0,0,0,0,0,0,0,0,235,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4108,0,0,0,0,0,342,0,0,0,Sunderland,West Brom,Middlesbrough,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
